Learning_Record_ID,Employee_ID,Employee_Name,Department_ID,Department,Position_ID,Position_Title,Role_Band,Course_ID,Course_Name,Course_Level,Skill_ID,Skill_Name,Current_Proficiency_Level,Current_Skill_Score,Certification_Status,Learning_Status,Completion_Date,Position_Required_Skill,History_Basis,Record_Source,Is_Actual_LMS_Record,Data_As_Of_Date
LEARN-EMP460-COURSE-S071-PRC,EMP460,Ayesha Javed,DEPARTMENT-011,Legal & Compliance,POS-449,Senior Legal Counsel,Senior/Lead,COURSE-S071-PRC,Applied Contract Review,Practitioner,S071,Contract Review,4,80.9,Planned,Completed,2026-08-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=80.9, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP417-COURSE-S070-PRC,EMP417,Saba Ali,DEPARTMENT-010,Administration & Facilities,POS-407,Senior Administration Officer,Senior/Lead,COURSE-S070-PRC,Applied Records Management,Practitioner,S070,Records Management,3,82.3,Certified,Completed,2025-01-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=3/5, skill score=82.3, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP417-COURSE-S069-ADV,EMP417,Saba Ali,DEPARTMENT-010,Administration & Facilities,POS-407,Senior Administration Officer,Senior/Lead,COURSE-S069-ADV,Advanced Asset Management and Decision Practice,Advanced,S069,Asset Management,4,88.8,Planned,Completed,2026-01-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=88.8, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP567-COURSE-S085-ADV,EMP567,Hira Javed,DEPARTMENT-013,Logistics & Warehouse,POS-554,Logistics Coordinator,Professional/Mid-level,COURSE-S085-ADV,Advanced Route Optimization and Decision Practice,Advanced,S085,Route Optimization,4,86.6,Not Required,Completed,2024-02-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=86.6, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP567-COURSE-S020-ADV,EMP567,Hira Javed,DEPARTMENT-013,Logistics & Warehouse,POS-554,Logistics Coordinator,Professional/Mid-level,COURSE-S020-ADV,Advanced SOP Compliance and Decision Practice,Advanced,S020,SOP Compliance,5,95.0,Certified,Completed,2025-08-15,No,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=95.0, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP010-COURSE-S050-ADV,EMP010,Salman Shah,DEPARTMENT-005,Engineering,POS-010,Senior Software Engineer,Senior/Lead,COURSE-S050-ADV,Advanced Project Management for Professional Growth,Advanced,S050,Project Management,4,84.0,Certified,Completed,2025-03-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=84.0, certification=Certified, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP010-COURSE-S003-PRC,EMP010,Salman Shah,DEPARTMENT-005,Engineering,POS-010,Senior Software Engineer,Senior/Lead,COURSE-S003-PRC,Applied API Development,Practitioner,S003,API Development,4,79.1,Not Required,Completed,2024-04-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=79.1, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP009-COURSE-S047-ADV,EMP009,Hassan Dar,DEPARTMENT-004,Customer Support,POS-009,Customer Support Manager,Manager/Head,COURSE-S047-ADV,Advanced Coaching & Mentoring for Professional Growth,Advanced,S047,Coaching & Mentoring,5,89.6,Not Required,Completed,2026-05-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=89.6, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP009-COURSE-S046-ADV,EMP009,Hassan Dar,DEPARTMENT-004,Customer Support,POS-009,Customer Support Manager,Manager/Head,COURSE-S046-ADV,Advanced Leadership for Professional Growth,Advanced,S046,Leadership,5,86.3,Not Required,Completed,2025-06-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=86.3, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP009-COURSE-S021-ADV,EMP009,Hassan Dar,DEPARTMENT-004,Customer Support,POS-009,Customer Support Manager,Manager/Head,COURSE-S021-ADV,Advanced Process Improvement and Decision Practice,Advanced,S021,Process Improvement,5,94.6,Not Required,Completed,2026-05-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=94.6, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP225-COURSE-S034-FND,EMP225,Noor Rauf,DEPARTMENT-001,HR,POS-224,HR Intern,Intern/Trainee,COURSE-S034-FND,Employee Relations Essentials,Foundation,S034,Employee Relations,3,65.3,Certified,Completed,2024-08-15,Yes,"Derived from actual role=Intern/Trainee, skill proficiency=3/5, skill score=65.3, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP672-COURSE-S094-PRC,EMP672,Taha Nawaz,DEPARTMENT-015,Quality Assurance,POS-657,Quality Inspector,Junior/Assistant,COURSE-S094-PRC,Applied Corrective Action Management in Operations,Practitioner,S094,Corrective Action Management,3,76.8,Certified,Completed,2024-06-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=3/5, skill score=76.8, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP415-COURSE-S067-PRC,EMP415,Mahnoor Aziz,DEPARTMENT-010,Administration & Facilities,POS-405,Senior Administration Officer,Senior/Lead,COURSE-S067-PRC,Applied Facilities Management,Practitioner,S067,Facilities Management,4,80.0,Certified,Completed,2026-01-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=80.0, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP415-COURSE-S052-ADV,EMP415,Mahnoor Aziz,DEPARTMENT-010,Administration & Facilities,POS-405,Senior Administration Officer,Senior/Lead,COURSE-S052-ADV,Advanced Time Management for Professional Growth,Advanced,S052,Time Management,5,100.0,Not Required,Completed,2024-06-15,No,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=100.0, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP717-COURSE-S098-PRC,EMP717,Minal Hameed,DEPARTMENT-016,Research & Development,POS-701,Research Associate,Junior/Assistant,COURSE-S098-PRC,Applied Technical Writing for R&D,Practitioner,S098,Technical Writing,3,71.9,Planned,Completed,2025-05-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=3/5, skill score=71.9, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP541-COURSE-S083-ADV,EMP541,Asad Hashmi,DEPARTMENT-013,Logistics & Warehouse,EXEC-LOG-HEAD,Head of Logistics and Warehouse,Manager/Head,COURSE-S083-ADV,Advanced Inventory Control and Decision Practice,Advanced,S083,Inventory Control,4,93.4,Certified,Completed,2025-08-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=4/5, skill score=93.4, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP541-COURSE-S044-ADV,EMP541,Asad Hashmi,DEPARTMENT-013,Logistics & Warehouse,EXEC-LOG-HEAD,Head of Logistics and Warehouse,Manager/Head,COURSE-S044-ADV,Advanced Problem Solving for Professional Growth,Advanced,S044,Problem Solving,5,96.6,Certified,Completed,2024-02-15,No,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=96.6, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP541-COURSE-S084-ADV,EMP541,Asad Hashmi,DEPARTMENT-013,Logistics & Warehouse,EXEC-LOG-HEAD,Head of Logistics and Warehouse,Manager/Head,COURSE-S084-ADV,Advanced Transport Planning and Decision Practice,Advanced,S084,Transport Planning,4,88.0,Not Required,Completed,2025-01-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=4/5, skill score=88.0, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP542-COURSE-S085-ADV,EMP542,Kashif Chaudhry,DEPARTMENT-013,Logistics & Warehouse,POS-529,Logistics Manager,Manager/Head,COURSE-S085-ADV,Advanced Route Optimization and Decision Practice,Advanced,S085,Route Optimization,5,96.7,Certified,Completed,2024-08-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=96.7, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP542-COURSE-S086-ADV,EMP542,Kashif Chaudhry,DEPARTMENT-013,Logistics & Warehouse,POS-529,Logistics Manager,Manager/Head,COURSE-S086-ADV,Advanced Dispatch Coordination and Decision Practice,Advanced,S086,Dispatch Coordination,5,93.5,Certified,Completed,2026-07-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=5/5, skill score=93.5, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP542-COURSE-S084-PRC,EMP542,Kashif Chaudhry,DEPARTMENT-013,Logistics & Warehouse,POS-529,Logistics Manager,Manager/Head,COURSE-S084-PRC,Applied Transport Planning,Practitioner,S084,Transport Planning,4,79.0,Certified,Completed,2025-03-15,Yes,"Derived from actual role=Manager/Head, skill proficiency=4/5, skill score=79.0, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP372-COURSE-S064-ADV,EMP372,Hassan Nadeem,DEPARTMENT-009,Training & Development,POS-363,Senior Trainer,Senior/Lead,COURSE-S064-ADV,Advanced Learning Evaluation and Learning Impact,Advanced,S064,Learning Evaluation,4,83.4,Certified,Completed,2025-01-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=83.4, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP372-COURSE-S063-ADV,EMP372,Hassan Nadeem,DEPARTMENT-009,Training & Development,POS-363,Senior Trainer,Senior/Lead,COURSE-S063-ADV,Advanced Facilitation and Learning Impact,Advanced,S063,Facilitation,5,96.8,Planned,Completed,2024-03-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=96.8, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP119-COURSE-S041-PRC,EMP119,Ayesha Nawaz,DEPARTMENT-004,Customer Support,POS-119,Support Team Lead,Senior/Lead,COURSE-S041-PRC,Applied Knowledge Base Management,Practitioner,S041,Knowledge Base Management,4,71.5,Not Required,Completed,2026-02-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=71.5, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP119-COURSE-S047-PRC,EMP119,Ayesha Nawaz,DEPARTMENT-004,Customer Support,POS-119,Support Team Lead,Senior/Lead,COURSE-S047-PRC,Coaching & Mentoring in Practice,Practitioner,S047,Coaching & Mentoring,4,72.7,Not Required,Completed,2025-07-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=72.7, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP286-COURSE-S023-ADV,EMP286,Taha Munir,DEPARTMENT-006,Operations,POS-280,Senior Operations Officer,Senior/Lead,COURSE-S023-ADV,Advanced Risk & Controls and Decision Practice,Advanced,S023,Risk & Controls,4,86.5,Not Required,Completed,2024-05-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=86.5, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP286-COURSE-S024-ADV,EMP286,Taha Munir,DEPARTMENT-006,Operations,POS-280,Senior Operations Officer,Senior/Lead,COURSE-S024-ADV,Advanced Workflow Coordination and Decision Practice,Advanced,S024,Workflow Coordination,5,99.5,Not Required,Completed,2024-06-15,No,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=99.5, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP351-COURSE-S054-ADV,EMP351,Talha Shah,DEPARTMENT-008,Medical Care,POS-343,Junior Medical Officer,Junior/Assistant,COURSE-S054-ADV,Advanced Clinical Assessment and Patient Safety,Advanced,S054,Clinical Assessment,4,86.4,Not Required,Completed,2026-01-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=4/5, skill score=86.4, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP393-COURSE-S064-ADV,EMP393,Nida Awan,DEPARTMENT-009,Training & Development,POS-384,Training Coordinator,Junior/Assistant,COURSE-S064-ADV,Advanced Learning Evaluation and Learning Impact,Advanced,S064,Learning Evaluation,4,82.8,Certified,Completed,2025-07-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=4/5, skill score=82.8, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP130-COURSE-S033-ADV,EMP130,Waqas Siddiqui,DEPARTMENT-001,HR,POS-130,Senior HR Specialist,Senior/Lead,COURSE-S033-ADV,Advanced Performance Management and Decision Practice,Advanced,S033,Performance Management,5,98.2,Not Required,Completed,2026-02-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=98.2, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP130-COURSE-S034-ADV,EMP130,Waqas Siddiqui,DEPARTMENT-001,HR,POS-130,Senior HR Specialist,Senior/Lead,COURSE-S034-ADV,Advanced Employee Relations for Professional Growth,Advanced,S034,Employee Relations,5,96.6,Not Required,Completed,2025-03-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=96.6, certification=Not Required, skill status=Verified.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP469-COURSE-S073-ADV,EMP469,Sidra Mughal,DEPARTMENT-011,Legal & Compliance,POS-458,Compliance Analyst,Professional/Mid-level,COURSE-S073-ADV,Advanced Policy Interpretation and Decision Practice,Advanced,S073,Policy Interpretation,5,93.9,Certified,Completed,2024-03-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=93.9, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP469-COURSE-S042-ADV,EMP469,Sidra Mughal,DEPARTMENT-011,Legal & Compliance,POS-458,Compliance Analyst,Professional/Mid-level,COURSE-S042-ADV,Advanced Communication for Professional Growth,Advanced,S042,Communication,5,89.2,Not Required,Completed,2024-08-15,No,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=89.2, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP233-COURSE-S026-ADV,EMP233,Eman Akhtar,DEPARTMENT-002,Finance,POS-231,Financial Analyst,Professional/Mid-level,COURSE-S026-ADV,Advanced Accounting & Reconciliation and Decision Practice,Advanced,S026,Accounting & Reconciliation,5,96.7,Certified,Completed,2024-05-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=5/5, skill score=96.7, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP233-COURSE-S029-FND,EMP233,Eman Akhtar,DEPARTMENT-002,Finance,POS-231,Financial Analyst,Professional/Mid-level,COURSE-S029-FND,Advanced Excel Fundamentals,Foundation,S029,Advanced Excel,3,61.3,Certified,Completed,2025-03-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=3/5, skill score=61.3, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP640-COURSE-S094-ADV,EMP640,Hamza Yousaf,DEPARTMENT-015,Quality Assurance,POS-625,Senior Quality Engineer,Senior/Lead,COURSE-S094-ADV,Advanced Corrective Action Management and Continuous Improvement,Advanced,S094,Corrective Action Management,5,100.0,Not Required,Completed,2026-08-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=100.0, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP640-COURSE-S053-ADV,EMP640,Hamza Yousaf,DEPARTMENT-015,Quality Assurance,POS-625,Senior Quality Engineer,Senior/Lead,COURSE-S053-ADV,Advanced Documentation for Professional Growth,Advanced,S053,Documentation,5,89.5,Not Required,Completed,2025-01-15,No,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=89.5, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP269-COURSE-S005-ADV,EMP269,Noor Bukhari,DEPARTMENT-005,Engineering,POS-264,Senior Software Engineer,Senior/Lead,COURSE-S005-ADV,Advanced System Design and Decision Practice,Advanced,S005,System Design,5,92.6,Planned,Completed,2026-02-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=92.6, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP269-COURSE-S007-PRC,EMP269,Noor Bukhari,DEPARTMENT-005,Engineering,POS-264,Senior Software Engineer,Senior/Lead,COURSE-S007-PRC,Applied Cloud Platforms,Practitioner,S007,Cloud Platforms,3,83.5,Certified,Completed,2026-02-15,No,"Derived from actual role=Senior/Lead, skill proficiency=3/5, skill score=83.5, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP571-COURSE-S084-PRC,EMP571,Minal Saeed,DEPARTMENT-013,Logistics & Warehouse,POS-558,Warehouse Assistant,Junior/Assistant,COURSE-S084-PRC,Applied Transport Planning,Practitioner,S084,Transport Planning,3,73.5,Planned,Completed,2026-08-15,Yes,"Derived from actual role=Junior/Assistant, skill proficiency=3/5, skill score=73.5, certification=Planned, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP205-COURSE-S032-ADV,EMP205,Farhan Nadeem,DEPARTMENT-001,HR,POS-204,Senior HR Business Partner,Senior/Lead,COURSE-S032-ADV,Advanced HRIS & Employee Data and Decision Practice,Advanced,S032,HRIS & Employee Data,4,89.6,Certified,Completed,2024-06-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=4/5, skill score=89.6, certification=Certified, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP205-COURSE-S035-ADV,EMP205,Farhan Nadeem,DEPARTMENT-001,HR,POS-204,Senior HR Business Partner,Senior/Lead,COURSE-S035-ADV,Advanced Learning & Development and Decision Practice,Advanced,S035,Learning & Development,5,95.8,Not Required,Completed,2026-04-15,Yes,"Derived from actual role=Senior/Lead, skill proficiency=5/5, skill score=95.8, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
LEARN-EMP379-COURSE-S065-ADV,EMP379,Anusha Qureshi,DEPARTMENT-009,Training & Development,POS-370,Learning and Development Specialist,Professional/Mid-level,COURSE-S065-ADV,Advanced Learning Management Systems and Learning Impact,Advanced,S065,Learning Management Systems,4,82.9,Not Required,Completed,2026-02-15,Yes,"Derived from actual role=Professional/Mid-level, skill proficiency=4/5, skill score=82.9, certification=Not Required, skill status=Current.",DERIVED_DEMO_FROM_EXISTING_EMPLOYEE_DATA,No,2026-08-01
