Employee_ID,Employee_Name,Department,Position_ID,Designation,Job_Level,Tenure_Months,Years_in_Company,Total_Experience_Years,Relevant_Experience_Years,Years_in_Current_Role,Projects_Completed,High_Impact_Projects,Previous_Same_Role,Previous_Department_Experience,Leadership_Experience_Years,Cross_Functional_Projects,Project_Success_Rate_pct,Experience_Score,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Data_As_Of_Date
EMP453,Arham Baig,Legal & Compliance,POS-442,Legal and Compliance Manager,Lead/Manager,73,6.1,17.3,14.6,1.8,29,5,No,No,12.9,6,70.0,100,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP454,Arham Rashid,Legal & Compliance,POS-443,Legal and Compliance Manager,Lead/Manager,89,7.4,18.8,13.3,4.8,21,2,No,No,13.3,8,80.7,100,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP455,Adnan Saeed,Legal & Compliance,POS-444,Legal and Compliance Manager,Lead/Manager,86,7.2,19.9,15.8,5.6,35,7,No,Yes,16.4,3,82.1,100,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP456,Areeba Saleem,Legal & Compliance,POS-445,Legal and Compliance Manager,Lead/Manager,144,12.0,22.9,13.3,8.1,53,13,No,No,15.1,8,71.0,100,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP457,Saba Abbasi,Legal & Compliance,POS-446,Legal and Compliance Manager,Lead/Manager,123,10.2,22.2,15.9,4.9,51,11,No,No,18.4,10,81.0,100,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP458,Taha Ansari,Legal & Compliance,POS-447,Senior Legal Counsel,Senior,109,9.1,14.3,8.8,1.7,21,4,No,No,1.4,3,85.6,97.3,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP459,Minal Iqbal,Legal & Compliance,POS-448,Senior Legal Counsel,Senior,73,6.1,15.7,12.7,1.6,24,4,Yes,Yes,0.2,6,95.1,100,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP460,Ayesha Javed,Legal & Compliance,POS-449,Senior Legal Counsel,Senior,130,10.8,18.5,13.5,1.7,33,7,No,No,0.9,4,88.7,100,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP461,Taha Qureshi,Legal & Compliance,POS-450,Senior Legal Counsel,Senior,81,6.8,15.9,8.9,3.7,39,6,Yes,No,0.1,9,86.9,98.3,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP462,Waqas Ali,Legal & Compliance,POS-451,Senior Legal Counsel,Senior,66,5.5,12.6,8.3,0.2,20,2,No,No,0.3,5,100,93.5,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP463,Talha Ansari,Legal & Compliance,POS-452,Senior Legal Counsel,Senior,106,8.8,15.4,10.2,3.4,25,5,Yes,Yes,0.8,7,82.9,100,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP464,Nida Ismail,Legal & Compliance,POS-453,Senior Legal Counsel,Senior,134,11.2,18.2,12.2,1.8,19,4,No,No,0.5,8,91.5,100,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP465,Amna Habib,Legal & Compliance,POS-454,Senior Legal Counsel,Senior,89,7.4,13.9,12.0,4.3,33,6,No,No,0.3,6,68.8,100,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP466,Kashif Saleem,Legal & Compliance,POS-455,Compliance Analyst,Mid,36,3.0,7.3,6.1,1.7,9,2,No,No,0.0,12,78.4,82.0,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP467,Maryam Dar,Legal & Compliance,POS-456,Compliance Analyst,Mid,16,1.3,5.8,3.7,1.1,7,1,No,Yes,1.5,9,96.8,80.0,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP468,Eman Mirza,Legal & Compliance,POS-457,Compliance Analyst,Mid,58,4.8,9.3,7.7,2.0,13,3,Yes,Yes,0.7,7,64.6,86.9,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP469,Sidra Mughal,Legal & Compliance,POS-458,Compliance Analyst,Mid,19,1.6,7.6,6.2,0.6,15,3,No,No,1.3,7,84.9,87.7,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP470,Anam Javed,Legal & Compliance,POS-459,Compliance Analyst,Mid,25,2.1,7.5,6.4,0.7,13,2,No,No,0.1,10,100,87.4,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP471,Anusha Iqbal,Legal & Compliance,POS-460,Compliance Analyst,Mid,68,5.7,8.7,4.8,2.1,15,3,Yes,No,1.1,9,80.7,82.2,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP472,Sidra Iqbal,Legal & Compliance,POS-461,Compliance Analyst,Mid,41,3.4,7.5,5.0,0.6,7,1,No,Yes,1.4,5,80.2,80.3,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP473,Areeba Saeed,Legal & Compliance,POS-462,Compliance Analyst,Mid,38,3.2,6.5,5.8,0.5,6,1,No,No,1.4,7,84.1,83.5,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP474,Mehwish Riaz,Legal & Compliance,POS-463,Compliance Analyst,Mid,84,7.0,11.7,7.7,6.2,25,3,No,No,0.7,11,84.4,90.9,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP475,Amna Akhtar,Legal & Compliance,POS-464,Compliance Analyst,Mid,14,1.2,4.7,3.3,1.1,11,2,No,No,0.0,9,78.1,73.5,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP476,Shahzaib Mahmood,Legal & Compliance,POS-465,Compliance Analyst,Mid,16,1.3,6.5,4.4,0.2,6,1,Yes,No,0.2,6,87.9,77.7,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP477,Farhan Faisal,Legal & Compliance,POS-466,Compliance Analyst,Mid,29,2.4,5.0,3.3,0.7,6,1,No,No,1.1,5,75.2,73.6,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP478,Kinza Iqbal,Legal & Compliance,POS-467,Compliance Analyst,Mid,83,6.9,11.8,7.7,1.7,27,3,No,No,1.2,2,87.6,92.5,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP479,Noman Latif,Legal & Compliance,POS-468,Compliance Analyst,Mid,56,4.7,7.2,5.8,1.7,13,3,No,No,0.1,6,92.8,85.7,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP480,Ahmed Saeed,Legal & Compliance,POS-469,Legal Assistant,Junior,19,1.6,3.7,3.1,1.5,8,1,No,No,0.7,0,85.8,74.4,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP481,Rabia Rehman,Legal & Compliance,POS-470,Legal Assistant,Junior,12,1.0,1.9,1.5,0.5,4,0,No,Yes,1.1,6,86.6,69.0,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP482,Danish Malik,Legal & Compliance,POS-471,Legal Assistant,Junior,15,1.2,3.2,2.4,0.7,6,1,No,No,0.9,3,89.4,73.4,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP483,Bilal Mahmood,Legal & Compliance,POS-472,Legal Assistant,Junior,24,2.0,2.9,1.8,1.7,5,0,Yes,No,0.7,6,91.8,70.2,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP484,Saba Mughal,Legal & Compliance,POS-473,Legal Assistant,Junior,26,2.2,2.3,1.8,0.9,3,0,No,No,0.1,1,74.1,65.4,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP485,Sana Nadeem,Legal & Compliance,POS-474,Legal Assistant,Junior,7,0.6,1.0,0.7,0.6,1,0,No,No,0.2,4,89.3,65.4,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP486,Junaid Nadeem,Legal & Compliance,POS-475,Legal Assistant,Junior,22,1.8,2.7,1.8,0.4,3,0,No,No,1.0,0,100,72.4,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP487,Talha Hashmi,Legal & Compliance,POS-476,Legal Assistant,Junior,9,0.8,1.5,1.2,0.2,2,0,Yes,No,0.2,1,81.1,65.2,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP488,Omar Akhtar,Legal & Compliance,POS-477,Legal Assistant,Junior,4,0.3,1.1,0.7,0.2,2,0,No,No,1.4,2,93.2,68.5,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP489,Sara Zafar,Legal & Compliance,POS-478,Legal Assistant,Junior,6,0.5,2.0,1.3,0.2,4,0,No,Yes,0.9,4,79.0,66.5,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP490,Farhan Hameed,Legal & Compliance,POS-479,Legal Assistant,Junior,32,2.7,2.8,2.1,0.7,5,1,No,No,0.4,6,85.6,70.7,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP491,Zainab Chaudhry,Legal & Compliance,POS-480,Legal Assistant,Junior,10,0.8,2.0,1.4,0.7,3,0,No,Yes,0.1,2,89.7,67.3,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP492,Hamza Javed,Legal & Compliance,POS-481,Legal Assistant,Junior,21,1.8,3.8,2.6,1.0,5,0,No,No,0.3,0,79.4,69.3,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP493,Komal Rehman,Legal & Compliance,POS-482,Legal Intern,Intern,12,1.0,1.1,1.0,0.3,1,0,No,No,1.1,5,89.9,68.2,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP494,Anam Mahmood,Legal & Compliance,POS-483,Legal Intern,Intern,3,0.2,1.1,0.8,0.2,2,0,No,No,1.3,2,78.6,65.7,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP495,Junaid Chaudhry,Legal & Compliance,POS-484,Legal Intern,Intern,3,0.2,0.9,0.7,0.2,1,0,No,No,0.3,5,97.5,67.2,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP496,Ali Nadeem,Procurement & Supply Chain,EXEC-PRC-HEAD,Head of Procurement and Supply Chain,Executive,167,13.9,28.1,17.4,4.6,38,6,No,No,22.0,9,90.1,100,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP497,Talha Riaz,Procurement & Supply Chain,POS-485,Procurement Manager,Lead/Manager,101,8.4,17.7,10.0,2.6,24,4,No,Yes,14.2,8,77.4,100,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP498,Usman Faisal,Procurement & Supply Chain,POS-486,Procurement Manager,Lead/Manager,128,10.7,23.6,13.2,6.9,33,5,No,Yes,20.4,12,84.1,100,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP499,Rabia Dar,Procurement & Supply Chain,POS-487,Procurement Manager,Lead/Manager,177,14.8,25.4,15.6,13.8,37,4,No,No,21.5,5,75.9,100,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP500,Kashif Nasir,Procurement & Supply Chain,POS-488,Procurement Manager,Lead/Manager,80,6.7,18.4,10.8,1.7,19,3,No,Yes,13.2,15,77.2,100,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP501,Kinza Mahmood,Procurement & Supply Chain,POS-489,Procurement Manager,Lead/Manager,156,13.0,21.7,14.1,11.7,35,7,Yes,No,14.0,9,89.1,100,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP502,Talha Rehman,Procurement & Supply Chain,POS-490,Procurement Manager,Lead/Manager,178,14.8,28.3,19.6,3.1,46,8,No,No,24.6,5,79.4,100,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP503,Sara Khan,Procurement & Supply Chain,POS-491,Senior Procurement Specialist,Senior,132,11.0,17.2,13.9,0.8,37,3,No,No,1.4,5,91.2,100,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP504,Omar Siddiqui,Procurement & Supply Chain,POS-492,Senior Procurement Specialist,Senior,77,6.4,13.8,8.3,4.5,15,3,No,No,0.1,12,75.5,89.7,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP505,Minal Butt,Procurement & Supply Chain,POS-493,Senior Procurement Specialist,Senior,83,6.9,16.8,10.5,0.6,27,5,No,No,0.5,8,81.5,100,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP506,Komal Munir,Procurement & Supply Chain,POS-494,Senior Procurement Specialist,Senior,123,10.2,19.5,17.2,0.2,37,4,No,No,0.4,7,75.8,100,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP507,Minal Malik,Procurement & Supply Chain,POS-495,Senior Procurement Specialist,Senior,108,9.0,18.9,14.5,7.7,33,6,No,No,1.5,3,89.6,100,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP508,Kinza Siddiqui,Procurement & Supply Chain,POS-496,Senior Procurement Specialist,Senior,134,11.2,18.8,12.4,1.6,38,9,No,No,0.5,10,83.4,100,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP509,Iqra Abbasi,Procurement & Supply Chain,POS-497,Senior Procurement Specialist,Senior,104,8.7,17.0,12.6,1.9,37,9,No,Yes,0.3,1,84.0,100,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP510,Laiba Butt,Procurement & Supply Chain,POS-498,Senior Procurement Specialist,Senior,76,6.3,16.1,11.3,5.1,40,8,No,No,0.5,10,92.0,100,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP511,Asad Mirza,Procurement & Supply Chain,POS-499,Procurement Officer,Mid,57,4.8,10.1,7.4,2.5,22,6,No,Yes,0.4,6,83.4,93.7,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP512,Asad Butt,Procurement & Supply Chain,POS-500,Procurement Officer,Mid,82,6.8,9.8,8.5,1.9,15,2,No,No,0.4,9,90.4,92.4,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP513,Noor Iqbal,Procurement & Supply Chain,POS-501,Procurement Officer,Mid,33,2.8,5.8,4.1,1.1,7,1,No,No,0.5,9,94.7,78.7,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP514,Sana Saleem,Procurement & Supply Chain,POS-502,Procurement Officer,Mid,51,4.2,7.9,5.5,1.1,10,2,No,Yes,1.2,13,86.5,84.2,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP515,Mehwish Ali,Procurement & Supply Chain,POS-503,Procurement Officer,Mid,90,7.5,10.4,6.8,0.7,23,4,No,No,0.8,7,74.8,88.0,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP516,Maryam Yousaf,Procurement & Supply Chain,POS-504,Procurement Officer,Mid,41,3.4,5.5,3.5,1.9,8,2,No,No,0.0,9,88.2,76.1,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP517,Anam Rehman,Procurement & Supply Chain,POS-505,Procurement Officer,Mid,71,5.9,11.6,9.6,0.5,19,2,No,No,0.4,8,75.2,92.6,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP518,Maryam Mughal,Procurement & Supply Chain,POS-506,Procurement Officer,Mid,53,4.4,7.4,5.0,1.8,15,2,Yes,No,0.1,1,77.1,78.6,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP519,Areeba Hameed,Procurement & Supply Chain,POS-507,Procurement Officer,Mid,83,6.9,10.2,9.1,1.7,17,2,Yes,No,1.2,6,74.8,92.7,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP520,Maryam Munir,Procurement & Supply Chain,POS-508,Procurement Officer,Mid,60,5.0,7.5,6.5,1.7,7,1,Yes,No,0.4,7,84.1,83.6,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP521,Noman Zafar,Procurement & Supply Chain,POS-509,Procurement Officer,Mid,73,6.1,9.6,5.4,4.1,16,3,Yes,No,1.2,4,93.2,86.7,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP522,Nida Riaz,Procurement & Supply Chain,POS-510,Procurement Officer,Mid,35,2.9,6.1,3.8,1.9,13,2,Yes,No,1.1,10,95.0,80.6,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP523,Noor Siddiqui,Procurement & Supply Chain,POS-511,Procurement Officer,Mid,69,5.8,8.2,5.5,1.6,20,5,No,No,1.1,5,78.1,86.8,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP524,Sidra Siddiqui,Procurement & Supply Chain,POS-512,Procurement Officer,Mid,84,7.0,9.9,7.0,0.9,12,1,No,No,1.1,12,84.4,86.6,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP525,Imran Nasir,Procurement & Supply Chain,POS-513,Procurement Assistant,Junior,18,1.5,2.3,1.9,1.3,4,0,No,Yes,1.0,5,87.3,70.2,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP526,Adnan Chaudhry,Procurement & Supply Chain,POS-514,Procurement Assistant,Junior,16,1.3,2.2,1.3,0.8,4,0,No,No,0.8,4,92.1,68.9,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP527,Mehwish Nasir,Procurement & Supply Chain,POS-515,Procurement Assistant,Junior,3,0.2,1.4,1.1,0.2,1,0,No,No,1.2,4,70.9,64.9,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP528,Minal Aslam,Procurement & Supply Chain,POS-516,Procurement Assistant,Junior,16,1.3,2.0,1.7,0.8,3,0,No,No,1.1,3,93.2,70.9,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP529,Ayesha Waheed,Procurement & Supply Chain,POS-517,Procurement Assistant,Junior,15,1.2,1.7,1.3,0.4,1,0,No,No,0.6,0,85.2,67.1,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP530,Kamran Rauf,Procurement & Supply Chain,POS-518,Procurement Assistant,Junior,26,2.2,2.8,2.2,1.6,3,0,No,No,0.5,2,79.8,68.6,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP531,Kamran Iqbal,Procurement & Supply Chain,POS-519,Procurement Assistant,Junior,27,2.2,2.3,1.5,1.8,2,0,No,Yes,0.3,0,77.8,65.7,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP532,Nida Habib,Procurement & Supply Chain,POS-520,Procurement Assistant,Junior,33,2.8,4.3,3.0,0.8,8,1,No,No,0.6,0,77.3,72.2,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP533,Nida Nadeem,Procurement & Supply Chain,POS-521,Procurement Assistant,Junior,32,2.7,3.3,2.2,2.3,3,0,No,No,1.2,0,78.7,69.7,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP534,Hassan Siddiqui,Procurement & Supply Chain,POS-522,Procurement Assistant,Junior,29,2.4,2.9,2.2,0.8,5,0,No,Yes,1.2,3,80.3,70.1,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP535,Komal Zafar,Procurement & Supply Chain,POS-523,Procurement Assistant,Junior,31,2.6,2.8,2.1,1.5,3,0,No,No,0.2,7,85.9,68.9,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP536,Anusha Butt,Procurement & Supply Chain,POS-524,Procurement Assistant,Junior,10,0.8,2.1,1.6,0.6,5,1,No,No,0.1,3,86.5,68.8,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP537,Maryam Bukhari,Procurement & Supply Chain,POS-525,Procurement Assistant,Junior,14,1.2,3.5,2.3,0.9,8,1,No,No,0.3,12,97.2,73.4,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP538,Saba Tariq,Procurement & Supply Chain,POS-526,Procurement Intern,Intern,4,0.3,1.1,0.9,0.3,2,0,No,No,0.5,0,92.1,67.1,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP539,Noman Ali,Procurement & Supply Chain,POS-527,Procurement Intern,Intern,2,0.2,0.9,0.5,0.2,1,0,No,Yes,0.5,0,85.4,64.6,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
