Employee_ID,Employee_Name,Department,Position_ID,Attendance_Period,Scheduled_Working_Days,Present_Days,Approved_Leave_Days,Absent_Days,Unapproved_Absent_Days,Late_Arrivals,Overtime_Hours_Last_30D,Attendance_Percentage,Punctuality_Percentage,Attendance_Score,Attendance_Status,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Data_As_Of_Date
EMP503,Sara Khan,Procurement & Supply Chain,POS-491,Last 90 Days,65,63,0,2,1,0,0,96.9,100.0,97.7,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP504,Omar Siddiqui,Procurement & Supply Chain,POS-492,Last 90 Days,65,58,5,2,2,6,12,96.9,89.7,95.1,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP505,Minal Butt,Procurement & Supply Chain,POS-493,Last 90 Days,65,61,3,1,0,7,16,98.5,88.5,96.0,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP506,Komal Munir,Procurement & Supply Chain,POS-494,Last 90 Days,65,63,0,2,0,2,19,96.9,96.8,96.9,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP507,Minal Malik,Procurement & Supply Chain,POS-495,Last 90 Days,65,62,1,2,1,2,0,96.9,96.8,96.9,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP508,Kinza Siddiqui,Procurement & Supply Chain,POS-496,Last 90 Days,65,60,5,0,0,1,4,100.0,98.3,99.6,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP509,Iqra Abbasi,Procurement & Supply Chain,POS-497,Last 90 Days,65,62,3,0,0,2,23,100.0,96.8,99.2,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP510,Laiba Butt,Procurement & Supply Chain,POS-498,Last 90 Days,65,58,2,5,1,5,4,92.3,91.4,92.1,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP511,Asad Mirza,Procurement & Supply Chain,POS-499,Last 90 Days,65,56,6,3,0,1,1,95.4,98.2,96.1,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP512,Asad Butt,Procurement & Supply Chain,POS-500,Last 90 Days,65,57,4,4,0,6,2,93.8,89.5,92.8,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP513,Noor Iqbal,Procurement & Supply Chain,POS-501,Last 90 Days,65,62,1,2,1,0,12,96.9,100.0,97.7,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP514,Sana Saleem,Procurement & Supply Chain,POS-502,Last 90 Days,65,54,2,9,1,2,0,86.2,96.3,88.7,Good,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP515,Mehwish Ali,Procurement & Supply Chain,POS-503,Last 90 Days,65,58,1,6,0,1,11,90.8,98.3,92.6,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP516,Maryam Yousaf,Procurement & Supply Chain,POS-504,Last 90 Days,65,62,3,0,0,0,8,100.0,100.0,100,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP517,Anam Rehman,Procurement & Supply Chain,POS-505,Last 90 Days,65,59,3,3,0,6,7,95.4,89.8,94.0,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP518,Maryam Mughal,Procurement & Supply Chain,POS-506,Last 90 Days,65,63,0,2,1,2,20,96.9,96.8,96.9,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP519,Areeba Hameed,Procurement & Supply Chain,POS-507,Last 90 Days,65,65,0,0,0,3,8,100.0,95.4,98.8,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP520,Maryam Munir,Procurement & Supply Chain,POS-508,Last 90 Days,65,65,0,0,0,5,0,100.0,92.3,98.1,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP521,Noman Zafar,Procurement & Supply Chain,POS-509,Last 90 Days,65,63,0,2,0,2,0,96.9,96.8,96.9,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP522,Nida Riaz,Procurement & Supply Chain,POS-510,Last 90 Days,65,64,1,0,0,6,10,100.0,90.6,97.7,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP523,Noor Siddiqui,Procurement & Supply Chain,POS-511,Last 90 Days,65,61,4,0,0,6,1,100.0,90.2,97.5,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP524,Sidra Siddiqui,Procurement & Supply Chain,POS-512,Last 90 Days,65,62,1,2,1,0,1,96.9,100.0,97.7,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP525,Imran Nasir,Procurement & Supply Chain,POS-513,Last 90 Days,65,63,1,1,0,1,0,98.5,98.4,98.4,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP526,Adnan Chaudhry,Procurement & Supply Chain,POS-514,Last 90 Days,65,57,6,2,1,2,11,96.9,96.5,96.8,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP527,Mehwish Nasir,Procurement & Supply Chain,POS-515,Last 90 Days,65,60,1,4,0,2,8,93.8,96.7,94.6,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP528,Minal Aslam,Procurement & Supply Chain,POS-516,Last 90 Days,65,61,3,1,0,4,10,98.5,93.4,97.2,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP529,Ayesha Waheed,Procurement & Supply Chain,POS-517,Last 90 Days,65,57,4,4,0,2,9,93.8,96.5,94.5,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP530,Kamran Rauf,Procurement & Supply Chain,POS-518,Last 90 Days,65,59,3,3,0,2,5,95.4,96.6,95.7,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP531,Kamran Iqbal,Procurement & Supply Chain,POS-519,Last 90 Days,65,63,2,0,0,2,8,100.0,96.8,99.2,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP532,Nida Habib,Procurement & Supply Chain,POS-520,Last 90 Days,65,62,1,2,0,1,12,96.9,98.4,97.3,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP533,Nida Nadeem,Procurement & Supply Chain,POS-521,Last 90 Days,65,63,2,0,0,8,0,100.0,87.3,96.8,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP534,Hassan Siddiqui,Procurement & Supply Chain,POS-522,Last 90 Days,65,61,0,4,0,5,21,93.8,91.8,93.3,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP535,Komal Zafar,Procurement & Supply Chain,POS-523,Last 90 Days,65,59,2,4,0,0,28,93.8,100.0,95.4,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP536,Anusha Butt,Procurement & Supply Chain,POS-524,Last 90 Days,65,63,2,0,0,4,13,100.0,93.7,98.4,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP537,Maryam Bukhari,Procurement & Supply Chain,POS-525,Last 90 Days,65,60,3,2,0,7,3,96.9,88.3,94.8,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP538,Saba Tariq,Procurement & Supply Chain,POS-526,Last 90 Days,65,61,1,3,0,4,6,95.4,93.4,94.9,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP539,Noman Ali,Procurement & Supply Chain,POS-527,Last 90 Days,65,59,3,3,1,8,13,95.4,86.4,93.1,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP540,Haris Hussain,Procurement & Supply Chain,POS-528,Last 90 Days,65,64,1,0,0,4,3,100.0,93.8,98.4,Excellent,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP541,Asad Hashmi,Logistics & Warehouse,EXEC-LOG-HEAD,Last 90 Days,65,58,4,3,1,6,34,95.4,89.7,94.0,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP542,Kashif Chaudhry,Logistics & Warehouse,POS-529,Last 90 Days,65,64,1,0,0,5,12,100.0,92.2,98.0,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP543,Kamran Chaudhry,Logistics & Warehouse,POS-530,Last 90 Days,65,63,1,1,0,7,13,98.5,88.9,96.1,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP544,Bilal Ansari,Logistics & Warehouse,POS-531,Last 90 Days,65,61,4,0,0,0,16,100.0,100.0,100,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP545,Junaid Aslam,Logistics & Warehouse,POS-532,Last 90 Days,65,61,3,1,0,2,24,98.5,96.7,98.0,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP546,Sara Baig,Logistics & Warehouse,POS-533,Last 90 Days,65,59,2,4,0,2,16,93.8,96.6,94.5,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP547,Usman Ali,Logistics & Warehouse,POS-534,Last 90 Days,65,60,2,3,0,8,25,95.4,86.7,93.2,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP548,Maryam Faisal,Logistics & Warehouse,POS-535,Last 90 Days,65,58,6,1,0,1,18,98.5,98.3,98.4,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP549,Saba Saeed,Logistics & Warehouse,POS-536,Last 90 Days,65,63,2,0,0,0,24,100.0,100.0,100,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP550,Hira Faisal,Logistics & Warehouse,POS-537,Last 90 Days,65,59,3,3,0,8,24,95.4,86.4,93.1,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP551,Saba Rehman,Logistics & Warehouse,POS-538,Last 90 Days,65,61,4,0,0,0,21,100.0,100.0,100,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP552,Anam Rauf,Logistics & Warehouse,POS-539,Last 90 Days,65,62,3,0,0,6,10,100.0,90.3,97.6,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP553,Iqra Mughal,Logistics & Warehouse,POS-540,Last 90 Days,65,60,3,2,1,0,23,96.9,100.0,97.7,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP554,Sana Rauf,Logistics & Warehouse,POS-541,Last 90 Days,65,58,6,1,1,0,24,98.5,100.0,98.8,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP555,Danish Hashmi,Logistics & Warehouse,POS-542,Last 90 Days,65,65,0,0,0,0,7,100.0,100.0,100,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP556,Kinza Farooq,Logistics & Warehouse,POS-543,Last 90 Days,65,56,4,5,0,3,36,92.3,94.6,92.9,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP557,Ali Rashid,Logistics & Warehouse,POS-544,Last 90 Days,65,65,0,0,0,9,30,100.0,86.2,96.5,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP558,Waqas Latif,Logistics & Warehouse,POS-545,Last 90 Days,65,65,0,0,0,4,20,100.0,93.8,98.5,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP559,Minal Qureshi,Logistics & Warehouse,POS-546,Last 90 Days,65,65,0,0,0,10,27,100.0,84.6,96.2,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP560,Fahad Ali,Logistics & Warehouse,POS-547,Last 90 Days,65,62,0,3,0,9,9,95.4,85.5,92.9,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP561,Maryam Waheed,Logistics & Warehouse,POS-548,Last 90 Days,65,62,2,1,0,1,33,98.5,98.4,98.4,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP562,Komal Khan,Logistics & Warehouse,POS-549,Last 90 Days,65,61,4,0,0,3,16,100.0,95.1,98.8,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP563,Hira Ali,Logistics & Warehouse,POS-550,Last 90 Days,65,61,2,2,0,0,10,96.9,100.0,97.7,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP564,Adnan Zafar,Logistics & Warehouse,POS-551,Last 90 Days,65,60,3,2,0,2,16,96.9,96.7,96.9,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP565,Rabia Tariq,Logistics & Warehouse,POS-552,Last 90 Days,65,62,2,1,1,3,30,98.5,95.2,97.6,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP566,Talha Ismail,Logistics & Warehouse,POS-553,Last 90 Days,65,63,0,2,0,8,14,96.9,87.3,94.5,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP567,Hira Javed,Logistics & Warehouse,POS-554,Last 90 Days,65,59,3,3,0,7,30,95.4,88.1,93.6,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP568,Mehwish Javed,Logistics & Warehouse,POS-555,Last 90 Days,65,62,3,0,0,2,30,100.0,96.8,99.2,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP569,Bilal Rauf,Logistics & Warehouse,POS-556,Last 90 Days,65,64,0,1,0,6,24,98.5,90.6,96.5,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP570,Komal Farooq,Logistics & Warehouse,POS-557,Last 90 Days,65,57,1,7,0,3,11,89.2,94.7,90.6,Good,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP571,Minal Saeed,Logistics & Warehouse,POS-558,Last 90 Days,65,65,0,0,0,2,31,100.0,96.9,99.2,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP572,Farhan Iqbal,Logistics & Warehouse,POS-559,Last 90 Days,65,59,3,3,0,2,36,95.4,96.6,95.7,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP573,Junaid Javed,Logistics & Warehouse,POS-560,Last 90 Days,65,61,0,4,0,3,11,93.8,95.1,94.2,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP574,Ahmed Javed,Logistics & Warehouse,POS-561,Last 90 Days,65,63,1,1,0,7,25,98.5,88.9,96.1,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP575,Komal Hameed,Logistics & Warehouse,POS-562,Last 90 Days,65,61,0,4,1,7,0,93.8,88.5,92.5,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP576,Fatima Sultan,Logistics & Warehouse,POS-563,Last 90 Days,65,55,5,5,1,2,15,92.3,96.4,93.3,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP577,Iqra Hussain,Logistics & Warehouse,POS-564,Last 90 Days,65,59,3,3,1,5,14,95.4,91.5,94.4,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP578,Maryam Rauf,Logistics & Warehouse,POS-565,Last 90 Days,65,57,2,6,1,7,12,90.8,87.7,90.0,Good,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP579,Farhan Aziz,Logistics & Warehouse,POS-566,Last 90 Days,65,62,3,0,0,8,24,100.0,87.1,96.8,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-01,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP580,Minal Bukhari,Logistics & Warehouse,POS-567,Last 90 Days,65,63,2,0,0,3,4,100.0,95.2,98.8,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP581,Noor Khalid,Logistics & Warehouse,POS-568,Last 90 Days,65,64,0,1,1,2,9,98.5,96.9,98.1,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP582,Noor Sheikh,Logistics & Warehouse,POS-569,Last 90 Days,65,62,1,2,0,5,18,96.9,91.9,95.7,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP583,Noman Aziz,Logistics & Warehouse,POS-570,Last 90 Days,65,62,3,0,0,3,6,100.0,95.2,98.8,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP584,Zainab Munir,Logistics & Warehouse,POS-571,Last 90 Days,65,65,0,0,0,0,22,100.0,100.0,100,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-02,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP585,Bilal Abbasi,Logistics & Warehouse,POS-572,Last 90 Days,65,62,3,0,0,2,27,100.0,96.8,99.2,Excellent,DEPARTMENT-013,Enterprise Operations,ORGANIZATIONAL-UNIT-LOG-TEAM-03,LOC-HUB,COST-CENTER-LOG,2026-08-01
EMP586,Fahad Akhtar,Production & Manufacturing,EXEC-PRD-HEAD,Last 90 Days,65,62,3,0,0,2,29,100.0,96.8,99.2,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP587,Noman Baig,Production & Manufacturing,POS-573,Last 90 Days,65,63,2,0,0,4,13,100.0,93.7,98.4,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP588,Rabia Sultan,Production & Manufacturing,POS-574,Last 90 Days,65,62,2,1,1,1,23,98.5,98.4,98.4,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP589,Adnan Nawaz,Production & Manufacturing,POS-575,Last 90 Days,65,61,2,2,0,0,19,96.9,100.0,97.7,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP590,Taha Ali,Production & Manufacturing,POS-576,Last 90 Days,65,62,1,2,0,6,13,96.9,90.3,95.3,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP591,Adnan Hameed,Production & Manufacturing,POS-577,Last 90 Days,65,63,2,0,0,8,21,100.0,87.3,96.8,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP592,Hamza Qureshi,Production & Manufacturing,POS-578,Last 90 Days,65,62,0,3,1,1,16,95.4,98.4,96.1,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP593,Maha Saeed,Production & Manufacturing,POS-579,Last 90 Days,65,64,1,0,0,5,28,100.0,92.2,98.0,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP594,Raza Mirza,Production & Manufacturing,POS-580,Last 90 Days,65,62,3,0,0,3,22,100.0,95.2,98.8,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP595,Noman Dar,Production & Manufacturing,POS-581,Last 90 Days,65,60,0,5,0,2,30,92.3,96.7,93.4,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-03,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP596,Laiba Yousaf,Production & Manufacturing,POS-582,Last 90 Days,65,58,4,3,0,3,12,95.4,94.8,95.2,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
EMP597,Raza Ali,Production & Manufacturing,POS-583,Last 90 Days,65,63,1,1,0,4,13,98.5,93.7,97.3,Excellent,DEPARTMENT-014,Industrial Operations,ORGANIZATIONAL-UNIT-PRD-TEAM-02,LOC-PLANT,COST-CENTER-PRD,2026-08-01
