Assignment_ID,Employee_ID,Employee_Name,Position_ID,Position_Title,Department_ID,Department_Name,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Manager_Employee_ID,Assignment_Start_Date,Assignment_End_Date,Assignment_Status,Assignment_Type,Assignment_Full_Time_Equivalent,Employment_Type,Data_As_Of_Date
ASSIGNMENT-0455,EMP455,Adnan Saeed,POS-444,Legal and Compliance Manager,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,EMP451,2023-07-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0456,EMP456,Areeba Saleem,POS-445,Legal and Compliance Manager,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,EMP451,2022-12-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0457,EMP457,Saba Abbasi,POS-446,Legal and Compliance Manager,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,EMP451,2025-05-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0458,EMP458,Taha Ansari,POS-447,Senior Legal Counsel,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,EMP454,2024-07-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0459,EMP459,Minal Iqbal,POS-448,Senior Legal Counsel,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,EMP455,2024-12-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0460,EMP460,Ayesha Javed,POS-449,Senior Legal Counsel,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,EMP456,2023-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0461,EMP461,Taha Qureshi,POS-450,Senior Legal Counsel,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,EMP457,2024-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0462,EMP462,Waqas Ali,POS-451,Senior Legal Counsel,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,EMP452,2024-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0463,EMP463,Talha Ansari,POS-452,Senior Legal Counsel,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,EMP453,2024-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0464,EMP464,Nida Ismail,POS-453,Senior Legal Counsel,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,EMP454,2024-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0465,EMP465,Amna Habib,POS-454,Senior Legal Counsel,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,EMP455,2024-09-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0466,EMP466,Kashif Saleem,POS-455,Compliance Analyst,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,EMP456,2023-09-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0467,EMP467,Maryam Dar,POS-456,Compliance Analyst,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,EMP457,2025-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0468,EMP468,Eman Mirza,POS-457,Compliance Analyst,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,EMP452,2023-03-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0469,EMP469,Sidra Mughal,POS-458,Compliance Analyst,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,EMP453,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0470,EMP470,Anam Javed,POS-459,Compliance Analyst,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,EMP454,2024-07-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0471,EMP471,Anusha Iqbal,POS-460,Compliance Analyst,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,EMP455,2022-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0472,EMP472,Sidra Iqbal,POS-461,Compliance Analyst,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,EMP456,2025-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0473,EMP473,Areeba Saeed,POS-462,Compliance Analyst,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,EMP457,2024-03-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0474,EMP474,Mehwish Riaz,POS-463,Compliance Analyst,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,EMP452,2024-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0475,EMP475,Amna Akhtar,POS-464,Compliance Analyst,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,EMP453,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0476,EMP476,Shahzaib Mahmood,POS-465,Compliance Analyst,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,EMP454,2025-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0477,EMP477,Farhan Faisal,POS-466,Compliance Analyst,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,EMP455,2024-03-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0478,EMP478,Kinza Iqbal,POS-467,Compliance Analyst,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,EMP456,2022-10-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0479,EMP479,Noman Latif,POS-468,Compliance Analyst,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,EMP457,2024-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0480,EMP480,Ahmed Saeed,POS-469,Legal Assistant,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,EMP462,2025-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0481,EMP481,Rabia Rehman,POS-470,Legal Assistant,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,EMP463,2025-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0482,EMP482,Danish Malik,POS-471,Legal Assistant,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,EMP464,2025-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0483,EMP483,Bilal Mahmood,POS-472,Legal Assistant,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,EMP465,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0484,EMP484,Saba Mughal,POS-473,Legal Assistant,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,EMP452,2025-12-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0485,EMP485,Sana Nadeem,POS-474,Legal Assistant,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,EMP453,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0486,EMP486,Junaid Nadeem,POS-475,Legal Assistant,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,EMP454,2025-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0487,EMP487,Talha Hashmi,POS-476,Legal Assistant,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,EMP455,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0488,EMP488,Omar Akhtar,POS-477,Legal Assistant,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,EMP456,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0489,EMP489,Sara Zafar,POS-478,Legal Assistant,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,EMP457,2026-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0490,EMP490,Farhan Hameed,POS-479,Legal Assistant,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,EMP458,2024-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0491,EMP491,Zainab Chaudhry,POS-480,Legal Assistant,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,EMP459,2025-10-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0492,EMP492,Hamza Javed,POS-481,Legal Assistant,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,EMP460,2024-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0493,EMP493,Komal Rehman,POS-482,Legal Intern,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,EMP461,2025-08-01,,Current,Primary Assignment,1.0,Internship,2026-08-01
ASSIGNMENT-0494,EMP494,Anam Mahmood,POS-483,Legal Intern,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,EMP462,2026-05-01,,Current,Primary Assignment,1.0,Internship,2026-08-01
ASSIGNMENT-0495,EMP495,Junaid Chaudhry,POS-484,Legal Intern,DEPARTMENT-011,Legal & Compliance,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,EMP463,2026-05-01,,Current,Primary Assignment,1.0,Internship,2026-08-01
ASSIGNMENT-0496,EMP496,Ali Nadeem,EXEC-PRC-HEAD,Head of Procurement and Supply Chain,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,,2023-07-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0497,EMP497,Talha Riaz,POS-485,Procurement Manager,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,EMP496,2023-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0498,EMP498,Usman Faisal,POS-486,Procurement Manager,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,EMP496,2024-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0499,EMP499,Rabia Dar,POS-487,Procurement Manager,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,EMP496,2023-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0500,EMP500,Kashif Nasir,POS-488,Procurement Manager,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,EMP496,2023-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0501,EMP501,Kinza Mahmood,POS-489,Procurement Manager,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,EMP496,2024-12-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0502,EMP502,Talha Rehman,POS-490,Procurement Manager,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,EMP496,2024-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0503,EMP503,Sara Khan,POS-491,Senior Procurement Specialist,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,EMP502,2025-02-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0504,EMP504,Omar Siddiqui,POS-492,Senior Procurement Specialist,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,EMP497,2023-12-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0505,EMP505,Minal Butt,POS-493,Senior Procurement Specialist,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,EMP498,2024-10-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0506,EMP506,Komal Munir,POS-494,Senior Procurement Specialist,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP499,2023-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0507,EMP507,Minal Malik,POS-495,Senior Procurement Specialist,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,EMP500,2024-07-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0508,EMP508,Kinza Siddiqui,POS-496,Senior Procurement Specialist,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP501,2023-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0509,EMP509,Iqra Abbasi,POS-497,Senior Procurement Specialist,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,EMP502,2024-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0510,EMP510,Laiba Butt,POS-498,Senior Procurement Specialist,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP497,2023-01-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0511,EMP511,Asad Mirza,POS-499,Procurement Officer,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP498,2023-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0512,EMP512,Asad Butt,POS-500,Procurement Officer,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,EMP499,2025-07-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0513,EMP513,Noor Iqbal,POS-501,Procurement Officer,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP500,2023-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0514,EMP514,Sana Saleem,POS-502,Procurement Officer,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP501,2025-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0515,EMP515,Mehwish Ali,POS-503,Procurement Officer,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,EMP502,2025-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0516,EMP516,Maryam Yousaf,POS-504,Procurement Officer,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP497,2025-09-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0517,EMP517,Anam Rehman,POS-505,Procurement Officer,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,EMP498,2025-01-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0518,EMP518,Maryam Mughal,POS-506,Procurement Officer,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,EMP499,2025-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0519,EMP519,Areeba Hameed,POS-507,Procurement Officer,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP500,2023-02-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0520,EMP520,Maryam Munir,POS-508,Procurement Officer,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP501,2024-08-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0521,EMP521,Noman Zafar,POS-509,Procurement Officer,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP502,2023-06-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0522,EMP522,Nida Riaz,POS-510,Procurement Officer,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,EMP497,2024-02-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0523,EMP523,Noor Siddiqui,POS-511,Procurement Officer,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,EMP498,2022-10-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0524,EMP524,Sidra Siddiqui,POS-512,Procurement Officer,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,EMP499,2023-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0525,EMP525,Imran Nasir,POS-513,Procurement Assistant,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,EMP510,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0526,EMP526,Adnan Chaudhry,POS-514,Procurement Assistant,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,EMP497,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0527,EMP527,Mehwish Nasir,POS-515,Procurement Assistant,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,EMP498,2026-05-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0528,EMP528,Minal Aslam,POS-516,Procurement Assistant,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,EMP499,2025-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0529,EMP529,Ayesha Waheed,POS-517,Procurement Assistant,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP500,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0530,EMP530,Kamran Rauf,POS-518,Procurement Assistant,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,EMP501,2025-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0531,EMP531,Kamran Iqbal,POS-519,Procurement Assistant,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,EMP502,2024-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0532,EMP532,Nida Habib,POS-520,Procurement Assistant,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP503,2023-11-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0533,EMP533,Nida Nadeem,POS-521,Procurement Assistant,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP504,2023-12-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0534,EMP534,Hassan Siddiqui,POS-522,Procurement Assistant,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,EMP505,2024-03-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0535,EMP535,Komal Zafar,POS-523,Procurement Assistant,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,EMP506,2025-04-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0536,EMP536,Anusha Butt,POS-524,Procurement Assistant,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,EMP507,2026-02-01,,Current,Primary Assignment,1.0,Contract,2026-08-01
ASSIGNMENT-0537,EMP537,Maryam Bukhari,POS-525,Procurement Assistant,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,EMP508,2026-05-01,,Current,Primary Assignment,1.0,Permanent,2026-08-01
ASSIGNMENT-0538,EMP538,Saba Tariq,POS-526,Procurement Intern,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP509,2026-04-01,,Current,Primary Assignment,1.0,Internship,2026-08-01
ASSIGNMENT-0539,EMP539,Noman Ali,POS-527,Procurement Intern,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,EMP510,2026-06-01,,Current,Primary Assignment,1.0,Internship,2026-08-01
ASSIGNMENT-0540,EMP540,Haris Hussain,POS-528,Procurement Intern,DEPARTMENT-012,Procurement & Supply Chain,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,EMP497,2026-01-01,,Current,Primary Assignment,1.0,Internship,2026-08-01
