Employee_ID,Employee_Name,Department_ID,Department_Name,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Position_ID,Position_Title,Job_Level,Employment_Type,Employee_Status_Source,Manager_Employee_ID,Hire_Date,Date_of_Birth_Synthetic,Age_As_Of_Date,Planned_Retirement_Date,Retirement_Status,Probation_Start_Date,Probation_Original_End_Date,Probation_Current_End_Date,Probation_Standard_Months,Probation_Extension_Count,Probation_Operational_Status,Probation_Confirmation_Date,Probation_Recommendation,Contract_Current_Start_Date,Contract_Current_End_Date,Contract_Term_Months,Contract_Renewal_Count,Contract_Operational_Status,Promotion_Eligibility_Score,Transfer_Readiness_Score,Performance_Score,Performance_Trend,Attendance_Percentage,Engagement_Score,Attrition_Label_Reference,Current_Notice_Type,Current_Notice_Effective_Date,Operational_Data_Source,Data_As_Of_Date,Rehire_Count,Last_Rehire_Date,Rehire_Last_Reason,Contract_End_Decision,Contract_End_Effective_Date,Final_Settlement_Status,Final_Settlement_Due_Date,Final_Settlement_Action_Record_ID,Acting_Charge_Status,Acting_Target_Position_ID,Acting_Charge_End_Date,Demotion_Status,Demotion_Target_Position_ID,Demotion_Effective_Date,Secondment_Status,Secondment_To_Department_ID,Secondment_Target_Position_ID,Secondment_Expected_Return_Date,Resignation_Withdrawal_Count,Last_Resignation_Withdrawal_Date,Employee_Status_Operational,Operational_Department_ID,Operational_Department_Name,Operational_Business_Unit,Operational_Organizational_Unit_ID,Operational_Work_Location_ID,Operational_Position_ID,Operational_Position_Title,Operational_Job_Level,Operational_Employment_Type,Operational_Manager_Employee_ID,Operational_State_Updated_At,Last_Action_Record_ID,Last_Action_Process_Code
EMP159,Raza Ahmad,DEPARTMENT-005,Engineering,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-01,LOC-HQ,POS-159,Senior Software Engineer,Senior,Permanent,Active,EMP189,2020-03-01,1989-01-29,37,2049-01-29,NOT_DUE,2020-03-01,2020-06-01,2020-06-01,3,0,CONFIRMED,2020-06-08,COMPLETED,,,,,,67.2,75.0,76.8,Stable,96.8,2.3,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-005,Engineering,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-01,LOC-HQ,POS-159,Senior Software Engineer,Senior,Permanent,EMP189,,,
EMP160,Rabia Ullah,DEPARTMENT-002,Finance,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-02,LOC-HQ,POS-160,Senior Financial Analyst,Senior,Permanent,Active,EMP231,2019-07-01,1987-01-30,39,2047-01-30,NOT_DUE,2019-07-01,2019-10-01,2019-10-01,3,0,CONFIRMED,2019-10-02,COMPLETED,,,,,,77.4,86.2,86.77,Stable,98.5,4.2,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-002,Finance,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-02,LOC-HQ,POS-160,Senior Financial Analyst,Senior,Permanent,EMP231,,,
EMP161,Iqra Yousaf,DEPARTMENT-002,Finance,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,POS-161,Financial Analyst,Mid,Permanent,Active,EMP232,2020-10-01,1992-10-17,33,2052-10-17,NOT_DUE,2020-10-01,2021-01-01,2021-01-01,3,0,CONFIRMED,2021-01-08,COMPLETED,,,,,,84.3,87.6,91.93,Stable,98.4,4.7,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-002,Finance,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,POS-161,Financial Analyst,Mid,Permanent,EMP232,,,
EMP162,Bilal Shah,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,POS-162,Customer Support Representative,Junior,Permanent,Probation,EMP261,2026-02-01,1999-02-11,27,2059-02-11,NOT_DUE,2026-02-01,2026-05-01,2026-07-01,3,1,OVERDUE,,EXTEND,,,,,,22.9,4.6,85.87,Stable,98.4,2.8,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Probation,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,POS-162,Customer Support Representative,Junior,Permanent,EMP261,,,
EMP163,Sidra Sheikh,DEPARTMENT-005,Engineering,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,LOC-HQ,POS-163,Software Engineer II,Mid,Permanent,Active,EMP080,2025-09-01,1997-03-03,29,2057-03-03,NOT_DUE,2025-09-01,2025-12-01,2025-12-01,3,0,CONFIRMED,2025-12-05,COMPLETED,,,,,,62.9,65.4,76.56,Stable,96.9,2.9,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-005,Engineering,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG-TEAM-02,LOC-HQ,POS-163,Software Engineer II,Mid,Permanent,EMP080,,,
EMP164,Zoya Saleem,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,POS-164,Sales Executive,Junior,Permanent,Active,EMP166,2024-01-01,1997-12-09,28,2057-12-09,NOT_DUE,2024-01-01,2024-04-01,2024-04-01,3,0,CONFIRMED,2024-03-30,COMPLETED,,,,,,62.6,59.2,75.49,Stable,98.4,2.7,Yes,RESIGNATION,2026-09-14,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,PENDING,2026-09-21,HRACT-00281,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,POS-164,Sales Executive,Junior,Permanent,EMP166,,,
EMP165,Waqas Butt,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,POS-165,Sales Executive,Junior,Contract,Active,EMP028,2025-08-01,1999-11-12,26,2059-11-12,NOT_DUE,2025-08-01,2025-11-01,2025-11-01,3,0,CONFIRMED,2025-11-02,COMPLETED,2026-08-01,2027-07-31,12,1,ACTIVE,60.4,65.4,72.7,Stable,98.4,3.0,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,POS-165,Sales Executive,Junior,Contract,EMP028,,,
EMP166,Arslan Siddiqui,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL,LOC-NORTH,POS-166,Sales Manager,Lead/Manager,Contract,Active,EMP252,2021-04-01,1987-09-03,38,2047-09-03,NOT_DUE,2021-04-01,2021-07-01,2021-07-01,3,0,CONFIRMED,2021-07-09,COMPLETED,2026-04-01,2027-03-31,12,5,ACTIVE,64.8,73.8,70.41,Stable,98.5,2.5,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL,LOC-NORTH,POS-166,Sales Manager,Lead/Manager,Contract,EMP252,,,
EMP167,Bilal Raza,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,POS-167,Account Manager,Mid,Permanent,Active,EMP166,2022-08-01,1991-07-09,35,2051-07-09,NOT_DUE,2022-08-01,2022-11-01,2022-11-01,3,0,CONFIRMED,2022-10-25,COMPLETED,,,,,,78.2,92.4,82.99,Stable,96.8,4.4,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,SCHEDULED,DEPARTMENT-013,POS-754,2026-12-31,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,POS-167,Account Manager,Mid,Permanent,EMP166,,,
EMP168,Akbar Saleem,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,POS-168,Support Team Lead,Senior,Permanent,Active,EMP144,2023-05-01,1996-07-31,30,2056-07-31,NOT_DUE,2023-05-01,2023-08-01,2023-08-01,3,0,CONFIRMED,2023-08-08,COMPLETED,,,,,,46.8,30.8,71.88,Stable,96.9,2.5,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,POS-168,Support Team Lead,Senior,Permanent,EMP144,,,
EMP169,Iqra Qureshi,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT,LOC-HQ,POS-169,IT Operations Manager,Lead/Manager,Permanent,Active,EMP292,2014-05-01,1975-11-16,50,2035-11-16,NOT_DUE,2014-05-01,2014-08-01,2014-08-01,3,0,CONFIRMED,2014-08-01,COMPLETED,,,,,,77.3,96.0,84.01,Stable,98.4,4.7,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT,LOC-HQ,POS-169,IT Operations Manager,Lead/Manager,Permanent,EMP292,,,
EMP170,Hina Ahmad,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-03,LOC-CENTRAL,POS-170,Senior Support Executive,Mid,Permanent,Active,EMP009,2023-08-01,1994-11-01,31,2054-11-01,NOT_DUE,2023-08-01,2023-11-01,2023-11-01,3,0,CONFIRMED,2023-10-29,COMPLETED,,,,,,69.2,69.0,80.16,Stable,100.0,3.3,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-03,LOC-CENTRAL,POS-170,Senior Support Executive,Mid,Permanent,EMP009,,,
EMP171,Usman Ullah,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT,LOC-HQ,POS-171,IT Operations Manager,Lead/Manager,Permanent,Active,EMP292,2016-06-01,1980-02-25,46,2040-02-25,NOT_DUE,2016-06-01,2016-09-01,2016-09-01,3,0,CONFIRMED,2016-08-25,COMPLETED,,,,,,65.2,83.0,77.1,Stable,98.4,4.0,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT,LOC-HQ,POS-171,IT Operations Manager,Lead/Manager,Permanent,EMP292,,,
EMP172,Zoya Hassan,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,LOC-CENTRAL,POS-172,Operations Analyst,Mid,Permanent,Active,EMP026,2021-05-01,1995-02-28,31,2055-02-28,NOT_DUE,2021-05-01,2021-08-01,2021-08-01,3,0,CONFIRMED,2021-08-06,COMPLETED,,,,,,68.3,62.8,80.88,Stable,98.4,3.4,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,LOC-CENTRAL,POS-172,Operations Analyst,Mid,Permanent,EMP026,,,
EMP173,Sidra Abbasi,DEPARTMENT-002,Finance,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,POS-173,Senior Financial Analyst,Senior,Permanent,Active,EMP232,2022-12-01,1993-10-01,32,2053-10-01,NOT_DUE,2022-12-01,2023-03-01,2023-03-01,3,0,CONFIRMED,2023-03-15,COMPLETED,,,,,,65.8,69.0,74.63,Stable,100.0,3.0,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-002,Finance,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,POS-173,Senior Financial Analyst,Senior,Permanent,EMP232,,,
EMP174,Hassan Aslam,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,POS-174,Account Manager,Mid,Permanent,Active,EMP011,2022-12-01,1994-10-18,31,2054-10-18,NOT_DUE,2022-12-01,2023-03-01,2023-03-01,3,0,CONFIRMED,2023-03-09,COMPLETED,,,,,,65.2,75.8,73.99,Stable,98.4,3.9,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,POS-174,Account Manager,Mid,Permanent,EMP011,,,
EMP175,Hassan Arif,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,LOC-CENTRAL,POS-175,Operations Analyst,Mid,Permanent,Probation,EMP278,2026-02-01,1997-04-21,29,2057-04-21,NOT_DUE,2026-02-01,2026-05-01,2026-06-01,3,1,OVERDUE,,CONFIRM,,,,,,20.0,20.0,79.82,Stable,100.0,3.7,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Probation,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,LOC-CENTRAL,POS-175,Operations Analyst,Mid,Permanent,EMP278,,,
EMP176,Ahsan Aziz,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,POS-176,Senior Account Manager,Senior,Permanent,Active,EMP166,2017-05-01,1987-08-12,38,2047-08-12,NOT_DUE,2017-05-01,2017-08-01,2017-08-01,3,0,CONFIRMED,2017-07-28,COMPLETED,,,,,,76.7,94.8,83.29,Stable,100.0,4.6,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,ACTIVE,DEPARTMENT-013,POS-755,2026-11-06,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,POS-176,Senior Account Manager,Senior,Permanent,EMP166,,,
EMP177,Danish Anwar,DEPARTMENT-001,HR,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,POS-177,HR Generalist,Mid,Permanent,Active,EMP197,2023-07-01,1994-11-17,31,2054-11-17,NOT_DUE,2023-07-01,2023-10-01,2023-10-01,3,0,CONFIRMED,2023-10-08,COMPLETED,,,,,,66.5,66.6,77.79,Stable,98.5,2.2,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-001,HR,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,POS-177,HR Generalist,Mid,Permanent,EMP197,,,
EMP178,Fatima Rehman,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,POS-178,Sales Executive,Junior,Permanent,Probation,EMP093,2026-03-01,1996-11-21,29,2056-11-21,NOT_DUE,2026-03-01,2026-06-01,2026-07-01,3,1,OVERDUE,,CONFIRM,,,,,,20.8,15.2,80.07,Stable,96.8,4.1,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Probation,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-02,LOC-NORTH,POS-178,Sales Executive,Junior,Permanent,EMP093,,,
EMP179,Muneeb Javed,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,POS-179,Operations Officer,Junior,Permanent,Active,EMP278,2025-03-01,1998-04-07,28,2058-04-07,NOT_DUE,2025-03-01,2025-06-01,2025-06-01,3,0,CONFIRMED,2025-06-15,COMPLETED,,,,,,67.7,67.2,80.9,Stable,98.4,3.7,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,POS-179,Operations Officer,Junior,Permanent,EMP278,,,
EMP180,Arham Hussain,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,POS-180,Customer Support Representative,Junior,Permanent,Active,EMP144,2025-08-01,1998-04-16,28,2058-04-16,NOT_DUE,2025-08-01,2025-11-01,2025-11-01,3,0,CONFIRMED,2025-11-15,COMPLETED,,,,,,63.4,65.4,77.03,Stable,100.0,3.0,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-004,Customer Support,Commercial Services,ORGANIZATIONAL-UNIT-CS-TEAM-01,LOC-CENTRAL,POS-180,Customer Support Representative,Junior,Permanent,EMP144,,,
EMP181,Saad Yousaf,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,LOC-CENTRAL,POS-181,Operations Officer,Junior,Permanent,Active,EMP280,2025-03-01,1995-12-28,30,2055-12-28,NOT_DUE,2025-03-01,2025-06-01,2025-06-01,3,0,CONFIRMED,2025-06-07,COMPLETED,,,,,,71.8,72.2,83.97,Stable,100.0,4.6,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,LOC-CENTRAL,POS-181,Operations Officer,Junior,Permanent,EMP280,,,
EMP182,Waqas Ahmad,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,POS-182,Account Manager,Mid,Permanent,Active,EMP166,2024-09-01,1992-01-27,34,2052-01-27,NOT_DUE,2024-09-01,2024-12-01,2024-12-01,3,0,CONFIRMED,2024-12-15,COMPLETED,,,,,,81.0,91.2,88.64,Stable,98.4,4.5,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,SCHEDULED,DEPARTMENT-014,POS-765,2027-01-24,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-03,LOC-NORTH,POS-182,Account Manager,Mid,Permanent,EMP166,,,
EMP183,Zain Saleem,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,POS-183,IT Support Engineer,Junior,Contract,Active,EMP094,2023-08-01,1996-07-08,30,2056-07-08,NOT_DUE,2023-08-01,2023-11-01,2023-11-01,3,0,CONFIRMED,2023-10-30,COMPLETED,2026-08-01,2027-07-31,12,3,ACTIVE,71.9,66.6,83.66,Stable,98.5,3.4,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,POS-183,IT Support Engineer,Junior,Contract,EMP094,,,
EMP184,Iqra Hassan,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,LOC-CENTRAL,POS-184,Operations Officer,Junior,Contract,Active,EMP283,2025-08-01,2003-04-19,23,2063-04-19,NOT_DUE,2025-08-01,2025-11-01,2025-11-01,3,0,CONFIRMED,2025-11-14,COMPLETED,2026-08-01,2027-07-31,12,1,ACTIVE,43.1,27.2,70.32,Stable,98.4,3.2,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,LOC-CENTRAL,POS-184,Operations Officer,Junior,Contract,EMP283,,,
EMP185,Salman Hameed,DEPARTMENT-002,Finance,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,POS-185,Senior Financial Analyst,Senior,Permanent,Active,EMP232,2019-04-01,1989-05-31,37,2049-05-31,NOT_DUE,2019-04-01,2019-07-01,2019-07-01,3,0,CONFIRMED,2019-06-27,COMPLETED,,,,,,65.8,67.6,74.44,Stable,100.0,2.9,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-002,Finance,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,POS-185,Senior Financial Analyst,Senior,Permanent,EMP232,,,
EMP186,Zara Masood,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,POS-186,Systems Administrator,Mid,Permanent,Active,EMP095,2024-12-01,1995-11-29,30,2055-11-29,NOT_DUE,2024-12-01,2025-03-01,2025-03-01,3,0,CONFIRMED,2025-03-10,COMPLETED,,,,,,70.3,77.0,82.82,Stable,96.8,4.4,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-01,LOC-HQ,POS-186,Systems Administrator,Mid,Permanent,EMP095,,,
EMP187,Nida Mahmood,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,LOC-CENTRAL,POS-187,Operations Officer,Junior,Permanent,Active,EMP286,2024-02-01,1998-12-13,27,2058-12-13,NOT_DUE,2024-02-01,2024-05-01,2024-05-01,3,0,CONFIRMED,2024-04-26,COMPLETED,,,,,,65.8,64.2,80.05,Stable,96.7,3.0,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-02,LOC-CENTRAL,POS-187,Operations Officer,Junior,Permanent,EMP286,,,
EMP188,Areeba Ahmad,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-03,LOC-HQ,POS-188,Senior Systems Engineer,Senior,Permanent,Active,EMP171,2017-04-01,1988-10-15,37,2048-10-15,NOT_DUE,2017-04-01,2017-07-01,2017-07-01,3,0,CONFIRMED,2017-06-27,COMPLETED,,,,,,45.0,35.8,72.04,Stable,98.4,3.4,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-007,IT,Technology and Innovation,ORGANIZATIONAL-UNIT-IT-TEAM-03,LOC-HQ,POS-188,Senior Systems Engineer,Senior,Permanent,EMP171,,,
EMP189,Omer Masood,DEPARTMENT-005,Engineering,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG,LOC-HQ,POS-189,Engineering Lead,Lead/Manager,Permanent,Active,EMP268,2022-03-01,1982-03-11,44,2042-03-11,NOT_DUE,2022-03-01,2022-06-01,2022-06-01,3,0,CONFIRMED,2022-06-13,COMPLETED,,,,,,64.8,69.0,75.87,Stable,96.8,3.2,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-005,Engineering,Technology and Innovation,ORGANIZATIONAL-UNIT-ENG,LOC-HQ,POS-189,Engineering Lead,Lead/Manager,Permanent,EMP268,,,
EMP190,Noor Saeed,DEPARTMENT-001,HR,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-02,LOC-HQ,POS-190,HR Officer,Junior,Permanent,Active,EMP001,2025-02-01,1999-01-20,27,2059-01-20,NOT_DUE,2025-02-01,2025-05-01,2025-05-01,3,0,CONFIRMED,2025-04-27,COMPLETED,,,,,,64.4,67.2,75.93,Stable,95.1,3.5,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-001,HR,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-02,LOC-HQ,POS-190,HR Officer,Junior,Permanent,EMP001,,,
EMP191,Danish Yousaf,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,POS-191,Operations Analyst,Mid,Contract,Active,EMP278,2021-12-01,1988-11-02,37,2048-11-02,NOT_DUE,2021-12-01,2022-03-01,2022-03-01,3,0,CONFIRMED,2022-02-27,COMPLETED,2025-12-01,2026-11-30,12,4,ACTIVE,81.5,84.4,88.3,Stable,98.4,2.8,Yes,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-006,Operations,Enterprise Operations,ORGANIZATIONAL-UNIT-OPS-TEAM-03,LOC-CENTRAL,POS-191,Operations Analyst,Mid,Contract,EMP278,,,
EMP192,Kashif Hussain,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,POS-192,Sales Executive,Junior,Permanent,Active,EMP253,2024-01-01,1995-04-15,31,2055-04-15,NOT_DUE,2024-01-01,2024-04-01,2024-04-01,3,0,CONFIRMED,2024-04-15,COMPLETED,,,,,,75.9,86.4,82.16,Stable,100.0,4.2,No,NONE,,Additive synthetic operational layer based on existing 720-employee data,2026-08-01,0,,,NONE,,NONE,,,NONE,,,NONE,,,NONE,,,,0,,Active,DEPARTMENT-003,Sales,Commercial Services,ORGANIZATIONAL-UNIT-SAL-TEAM-01,LOC-NORTH,POS-192,Sales Executive,Junior,Permanent,EMP253,,,
