Employee_ID,Employee_Name,Department,Position_ID,Job_Level,Assessment_Period,KPI_Achievement_pct,Performance_Trend_6M,Productivity_Score,Goal_Completion_Score,Manager_Rating,Teamwork_Score,Quality_Score,Learning_Agility_Score,Performance_Score,Performance_Band,Promotion_Readiness,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Cost_Center_ID,Data_As_Of_Date
EMP426,Hassan Khan,Administration & Facilities,POS-416,Mid,Latest 6 Months,81.3,8.6,87.4,80.2,4.3,78.5,100,82.4,84.6,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP427,Zainab Ahmed,Administration & Facilities,POS-417,Mid,Latest 6 Months,88.9,2.6,81.0,82.5,3.8,74.6,98.0,76.6,83.5,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP428,Kinza Munir,Administration & Facilities,POS-418,Mid,Latest 6 Months,90.1,3.2,92.8,99.1,4.1,89.1,79.5,86.8,89.3,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP429,Komal Latif,Administration & Facilities,POS-419,Mid,Latest 6 Months,80.5,5.7,83.1,89.2,4.0,78.8,91.3,79.9,83.1,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP430,Saad Raza,Administration & Facilities,POS-420,Mid,Latest 6 Months,95.6,-6.1,93.6,103.2,3.9,92.8,82.0,71.1,90.2,Strong,Ready Now,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP431,Noman Iqbal,Administration & Facilities,POS-421,Mid,Latest 6 Months,85.3,-3.8,90.1,64.7,3.9,84.1,95.1,88.7,83.4,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP432,Kinza Hashmi,Administration & Facilities,POS-422,Mid,Latest 6 Months,80.3,1.6,81.7,77.5,4.1,81.0,100,74.5,82.3,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP433,Amna Mahmood,Administration & Facilities,POS-423,Mid,Latest 6 Months,72.8,3.1,71.7,71.7,3.6,91.3,87.5,68.2,76.0,Effective,Successor / Lateral Pool,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP434,Ayesha Awan,Administration & Facilities,POS-424,Mid,Latest 6 Months,101.7,-5.2,95.4,107.7,3.6,83.9,85.3,84.9,92.6,Exceptional,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP435,Kamran Sultan,Administration & Facilities,POS-425,Junior,Latest 6 Months,76.0,-3.2,68.5,83.2,3.5,92.4,93.7,71.0,78.9,Effective,Successor / Lateral Pool,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP436,Anusha Chaudhry,Administration & Facilities,POS-426,Junior,Latest 6 Months,94.6,5.9,88.9,81.5,3.9,82.8,86.8,74.9,85.6,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP437,Ali Ismail,Administration & Facilities,POS-427,Junior,Latest 6 Months,95.2,-0.0,104.9,89.7,3.8,81.5,96.6,83.5,91.1,Strong,Ready Now,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP438,Fahad Habib,Administration & Facilities,POS-428,Junior,Latest 6 Months,85.0,-4.7,95.7,95.2,3.9,88.2,80.1,80.8,86.6,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP439,Imran Shah,Administration & Facilities,POS-429,Junior,Latest 6 Months,87.4,-1.7,87.6,79.5,5.0,77.0,65.0,86.5,83.7,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP440,Iqra Zafar,Administration & Facilities,POS-430,Junior,Latest 6 Months,90.3,1.0,91.2,99.0,3.7,76.6,80.0,88.6,86.8,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP441,Mahnoor Waheed,Administration & Facilities,POS-431,Junior,Latest 6 Months,77.7,3.1,72.8,83.1,3.3,73.7,83.3,64.4,75.5,Effective,Successor / Lateral Pool,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP442,Usman Riaz,Administration & Facilities,POS-432,Junior,Latest 6 Months,90.3,-3.2,90.6,93.6,3.2,81.7,87.1,83.1,85.7,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP443,Noman Ismail,Administration & Facilities,POS-433,Junior,Latest 6 Months,69.8,-7.7,72.5,64.6,3.8,94.7,87.1,64.5,74.7,Effective,Successor / Lateral Pool,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP444,Ahmed Latif,Administration & Facilities,POS-434,Junior,Latest 6 Months,91.3,4.2,100.2,83.7,4.1,100,100,81.7,91.6,Strong,Ready Now,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-03,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP445,Areeba Baig,Administration & Facilities,POS-435,Junior,Latest 6 Months,87.0,-1.7,93.5,94.0,2.8,72.0,86.9,89.6,83.7,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP446,Nida Khan,Administration & Facilities,POS-436,Junior,Latest 6 Months,80.8,-6.9,74.7,80.2,3.6,95.8,76.4,98.0,81.5,Effective,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-02,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP447,Junaid Qureshi,Administration & Facilities,POS-437,Junior,Latest 6 Months,87.6,-5.4,89.8,77.5,3.7,88.1,87.5,94.9,85.6,Strong,Ready in 6-12 Months,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP448,Kashif Siddiqui,Administration & Facilities,POS-438,Intern,Latest 6 Months,80.0,8.8,79.1,84.7,4.6,93.3,82.9,74.5,83.4,Strong,Development Required,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP449,Rabia Mahmood,Administration & Facilities,POS-439,Intern,Latest 6 Months,85.3,2.9,78.7,80.6,3.8,80.2,71.0,91.4,80.7,Effective,Development Required,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP450,Sana Baig,Administration & Facilities,POS-440,Intern,Latest 6 Months,80.4,-3.7,84.9,70.1,3.8,81.5,83.3,86.4,80.1,Effective,Development Required,DEPARTMENT-010,Corporate Services,ORGANIZATIONAL-UNIT-ADM-TEAM-01,LOC-HQ,COST-CENTER-ADM,2026-08-01
EMP451,Nida Farooq,Legal & Compliance,EXEC-LGL-HEAD,Executive,Latest 6 Months,84.2,6.8,67.6,91.7,4.4,65.3,88.4,79.7,81.1,Effective,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP452,Iqra Chaudhry,Legal & Compliance,POS-441,Lead/Manager,Latest 6 Months,83.2,-1.3,85.2,86.1,4.6,95.8,73.2,94.1,86.3,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP453,Arham Baig,Legal & Compliance,POS-442,Lead/Manager,Latest 6 Months,85.1,3.8,89.0,80.1,3.6,92.2,90.2,81.7,84.5,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP454,Arham Rashid,Legal & Compliance,POS-443,Lead/Manager,Latest 6 Months,71.7,0.2,70.3,63.4,4.3,78.2,80.6,86.0,75.1,Effective,Successor / Lateral Pool,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP455,Adnan Saeed,Legal & Compliance,POS-444,Lead/Manager,Latest 6 Months,74.6,-2.5,65.3,71.5,3.1,71.7,78.3,73.2,71.2,Effective,Successor / Lateral Pool,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP456,Areeba Saleem,Legal & Compliance,POS-445,Lead/Manager,Latest 6 Months,84.5,-3.0,89.2,90.2,4.0,97.3,82.2,76.6,86.0,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP457,Saba Abbasi,Legal & Compliance,POS-446,Lead/Manager,Latest 6 Months,100.3,2.6,100.3,103.0,2.8,65.8,93.6,87.9,89.4,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP458,Taha Ansari,Legal & Compliance,POS-447,Senior,Latest 6 Months,80.8,0.2,79.7,70.2,4.3,81.4,98.1,82.1,81.9,Effective,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP459,Minal Iqbal,Legal & Compliance,POS-448,Senior,Latest 6 Months,76.9,6.2,78.7,79.4,3.1,79.0,78.6,95.4,77.8,Effective,Successor / Lateral Pool,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP460,Ayesha Javed,Legal & Compliance,POS-449,Senior,Latest 6 Months,83.5,9.9,85.4,73.4,3.2,86.5,82.9,84.2,80.2,Effective,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP461,Taha Qureshi,Legal & Compliance,POS-450,Senior,Latest 6 Months,81.4,-1.8,91.5,82.3,4.0,83.6,96.3,65.4,83.5,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP462,Waqas Ali,Legal & Compliance,POS-451,Senior,Latest 6 Months,76.5,6.4,73.7,70.2,3.9,79.4,81.7,95.6,77.9,Effective,Successor / Lateral Pool,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP463,Talha Ansari,Legal & Compliance,POS-452,Senior,Latest 6 Months,85.7,0.9,86.4,79.6,3.1,73.0,82.9,75.5,79.2,Effective,Successor / Lateral Pool,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP464,Nida Ismail,Legal & Compliance,POS-453,Senior,Latest 6 Months,94.6,-2.7,102.3,106.8,3.0,79.0,78.7,65.0,86.9,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP465,Amna Habib,Legal & Compliance,POS-454,Senior,Latest 6 Months,89.4,3.2,84.3,94.1,4.1,79.6,88.0,86.6,86.7,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP466,Kashif Saleem,Legal & Compliance,POS-455,Mid,Latest 6 Months,94.4,-1.2,81.3,96.4,3.2,85.8,81.4,88.0,85.9,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP467,Maryam Dar,Legal & Compliance,POS-456,Mid,Latest 6 Months,96.5,-1.0,86.0,101.7,5.0,88.8,70.2,92.1,91.6,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP468,Eman Mirza,Legal & Compliance,POS-457,Mid,Latest 6 Months,89.7,6.7,85.8,95.5,2.7,83.5,74.5,89.9,83.3,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP469,Sidra Mughal,Legal & Compliance,POS-458,Mid,Latest 6 Months,91.4,-0.0,96.5,82.1,3.9,87.0,86.0,80.3,87.0,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP470,Anam Javed,Legal & Compliance,POS-459,Mid,Latest 6 Months,92.6,4.6,91.4,91.3,3.3,72.1,76.6,72.1,82.8,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP471,Anusha Iqbal,Legal & Compliance,POS-460,Mid,Latest 6 Months,83.5,0.4,79.0,92.4,4.1,65.3,83.7,84.1,81.9,Effective,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP472,Sidra Iqbal,Legal & Compliance,POS-461,Mid,Latest 6 Months,93.6,-8.0,91.2,99.7,4.4,74.2,98.2,74.4,89.9,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP473,Areeba Saeed,Legal & Compliance,POS-462,Mid,Latest 6 Months,90.7,6.0,96.5,88.8,3.7,94.0,93.5,89.1,89.9,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP474,Mehwish Riaz,Legal & Compliance,POS-463,Mid,Latest 6 Months,90.4,-3.4,110,84.1,3.9,84.1,86.8,85.1,89.3,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP475,Amna Akhtar,Legal & Compliance,POS-464,Mid,Latest 6 Months,72.3,-1.9,88.5,79.7,3.5,70.1,98.8,81.0,79.3,Effective,Successor / Lateral Pool,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP476,Shahzaib Mahmood,Legal & Compliance,POS-465,Mid,Latest 6 Months,82.4,5.1,88.1,77.1,4.0,85.5,92.6,86.3,84.1,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP477,Farhan Faisal,Legal & Compliance,POS-466,Mid,Latest 6 Months,75.6,1.6,82.2,65.3,5.0,77.9,92.4,80.2,80.7,Effective,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP478,Kinza Iqbal,Legal & Compliance,POS-467,Mid,Latest 6 Months,85.0,2.9,77.0,87.2,4.0,90.2,88.2,65.4,82.8,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP479,Noman Latif,Legal & Compliance,POS-468,Mid,Latest 6 Months,83.7,-7.5,94.5,96.1,3.1,78.6,74.6,82.3,82.7,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP480,Ahmed Saeed,Legal & Compliance,POS-469,Junior,Latest 6 Months,85.3,-0.8,87.0,98.1,4.5,66.7,95.1,82.0,86.8,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP481,Rabia Rehman,Legal & Compliance,POS-470,Junior,Latest 6 Months,96.8,4.1,100.2,97.4,2.7,81.5,88.2,81.2,88.1,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP482,Danish Malik,Legal & Compliance,POS-471,Junior,Latest 6 Months,83.2,6.1,75.8,88.3,3.4,98.4,85.1,91.9,83.9,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP483,Bilal Mahmood,Legal & Compliance,POS-472,Junior,Latest 6 Months,91.2,-3.3,107.3,97.4,4.1,87.8,86.1,77.0,91.2,Strong,Ready Now,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP484,Saba Mughal,Legal & Compliance,POS-473,Junior,Latest 6 Months,97.1,10.7,91.6,100.9,2.9,88.2,99.9,83.6,90.2,Strong,Ready Now,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP485,Sana Nadeem,Legal & Compliance,POS-474,Junior,Latest 6 Months,96.2,8.2,102.6,95.1,3.0,58.7,75.7,70.9,83.4,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP486,Junaid Nadeem,Legal & Compliance,POS-475,Junior,Latest 6 Months,80.3,8.6,86.3,84.9,3.2,79.6,89.3,66.1,79.6,Effective,Successor / Lateral Pool,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP487,Talha Hashmi,Legal & Compliance,POS-476,Junior,Latest 6 Months,84.9,-2.0,80.3,80.0,3.1,75.4,99.2,81.3,81.0,Effective,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP488,Omar Akhtar,Legal & Compliance,POS-477,Junior,Latest 6 Months,88.0,-2.6,92.0,92.6,3.4,79.2,71.1,82.3,83.2,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP489,Sara Zafar,Legal & Compliance,POS-478,Junior,Latest 6 Months,82.6,-0.1,74.8,90.0,3.8,78.6,88.8,76.6,81.6,Effective,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP490,Farhan Hameed,Legal & Compliance,POS-479,Junior,Latest 6 Months,73.1,1.2,80.8,83.9,4.0,68.6,93.1,75.5,78.9,Effective,Successor / Lateral Pool,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP491,Zainab Chaudhry,Legal & Compliance,POS-480,Junior,Latest 6 Months,87.5,3.4,88.4,92.9,3.3,89.0,84.2,92.8,86.3,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP492,Hamza Javed,Legal & Compliance,POS-481,Junior,Latest 6 Months,91.8,-5.3,92.0,84.0,2.8,91.0,83.2,72.1,83.5,Strong,Ready in 6-12 Months,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP493,Komal Rehman,Legal & Compliance,POS-482,Intern,Latest 6 Months,80.1,1.6,98.1,72.6,3.1,100,94.9,75.8,83.2,Strong,Development Required,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-01,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP494,Anam Mahmood,Legal & Compliance,POS-483,Intern,Latest 6 Months,93.0,-0.8,85.5,86.4,3.9,73.7,86.2,99.8,86.5,Strong,Development Required,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-03,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP495,Junaid Chaudhry,Legal & Compliance,POS-484,Intern,Latest 6 Months,87.4,4.3,91.2,78.4,4.2,77.8,73.4,64.1,81.3,Effective,Development Required,DEPARTMENT-011,Corporate Services,ORGANIZATIONAL-UNIT-LGL-TEAM-02,LOC-HQ,COST-CENTER-LGL,2026-08-01
EMP496,Ali Nadeem,Procurement & Supply Chain,EXEC-PRC-HEAD,Executive,Latest 6 Months,89.8,2.1,88.7,77.8,3.4,76.1,85.9,78.1,82.0,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP497,Talha Riaz,Procurement & Supply Chain,POS-485,Lead/Manager,Latest 6 Months,94.6,2.2,110,96.4,3.4,97.8,69.1,66.7,88.9,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP498,Usman Faisal,Procurement & Supply Chain,POS-486,Lead/Manager,Latest 6 Months,96.5,-1.9,102.1,96.4,3.0,100,77.7,62.9,88.2,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP499,Rabia Dar,Procurement & Supply Chain,POS-487,Lead/Manager,Latest 6 Months,88.1,-0.4,87.4,80.0,3.9,100,89.4,92.7,87.5,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP500,Kashif Nasir,Procurement & Supply Chain,POS-488,Lead/Manager,Latest 6 Months,83.5,8.4,83.1,67.1,3.5,75.5,80.2,81.7,77.9,Effective,Successor / Lateral Pool,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP501,Kinza Mahmood,Procurement & Supply Chain,POS-489,Lead/Manager,Latest 6 Months,72.8,1.7,69.3,73.8,3.5,85.8,78.3,75.0,74.4,Effective,Successor / Lateral Pool,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP502,Talha Rehman,Procurement & Supply Chain,POS-490,Lead/Manager,Latest 6 Months,83.9,8.4,74.6,90.5,3.9,79.1,87.0,88.2,82.9,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP503,Sara Khan,Procurement & Supply Chain,POS-491,Senior,Latest 6 Months,86.7,-4.9,81.7,74.7,4.3,74.5,92.7,91.4,83.7,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP504,Omar Siddiqui,Procurement & Supply Chain,POS-492,Senior,Latest 6 Months,79.6,-1.5,83.2,76.2,3.9,88.5,72.4,86.8,80.2,Effective,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP505,Minal Butt,Procurement & Supply Chain,POS-493,Senior,Latest 6 Months,92.5,3.9,93.9,91.2,4.4,81.3,85.3,88.8,89.5,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-01,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP506,Komal Munir,Procurement & Supply Chain,POS-494,Senior,Latest 6 Months,88.7,0.0,88.7,88.8,3.5,74.3,79.4,72.0,82.2,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP507,Minal Malik,Procurement & Supply Chain,POS-495,Senior,Latest 6 Months,99.8,4.2,93.9,103.4,4.1,77.7,67.5,87.0,89.6,Strong,Ready in 6-12 Months,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-02,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
EMP508,Kinza Siddiqui,Procurement & Supply Chain,POS-496,Senior,Latest 6 Months,103.3,2.2,95.1,105.1,4.6,82.2,68.1,88.9,93.0,Exceptional,Ready Now,DEPARTMENT-012,Enterprise Operations,ORGANIZATIONAL-UNIT-PRC-TEAM-03,LOC-CENTRAL,COST-CENTER-PRC,2026-08-01
