Employee_ID,Employee_Name,Department,Position_ID,Skill_ID,Skill_Name,Skill_Category,Skill_Type,Skill_Status,Proficiency_Level,Proficiency_Label,Skill_Score,Years_Using_Skill,Last_Assessed_Months_Ago,Certification_Status,Is_Primary_Skill,Department_ID,Business_Unit,Organizational_Unit_ID,Work_Location_ID,Data_As_Of_Date
EMP212,Talha Saleem,HR,POS-211,S045,Stakeholder Management,Behavioral,Leadership,Current,3,Proficient,80.4,8.1,0,Planned,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP212,Talha Saleem,HR,POS-211,S034,Employee Relations,Behavioral,Core,Current,3,Proficient,68.9,5.7,14,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP212,Talha Saleem,HR,POS-211,S042,Communication,Behavioral,Common,Current,5,Expert,97.7,6.1,11,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP213,Talha Khalid,HR,POS-212,S032,HRIS & Employee Data,Digital,Core,Current,3,Proficient,73.4,7.3,8,Not Required,Yes,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP213,Talha Khalid,HR,POS-212,S033,Performance Management,Functional,Core,Current,4,Advanced,66.9,8.2,12,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP213,Talha Khalid,HR,POS-212,S049,Data Analysis,Digital,Common,Current,3,Proficient,78.1,8.7,13,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP213,Talha Khalid,HR,POS-212,S045,Stakeholder Management,Behavioral,Leadership,Current,5,Expert,79.4,6.8,1,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP213,Talha Khalid,HR,POS-212,S042,Communication,Behavioral,Common,Developing,2,Developing,67.0,6.2,9,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP214,Talha Ejaz,HR,POS-213,S042,Communication,Behavioral,Common,Developing,2,Developing,45.8,3.1,12,Not Required,Yes,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-03,LOC-HQ,2026-08-01
EMP214,Talha Ejaz,HR,POS-213,S035,Learning & Development,Functional,Core,Current,3,Proficient,74.4,3.8,6,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-03,LOC-HQ,2026-08-01
EMP214,Talha Ejaz,HR,POS-213,S031,Recruitment & Selection,Functional,Core,Developing,2,Developing,51.1,2.5,5,Planned,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-03,LOC-HQ,2026-08-01
EMP214,Talha Ejaz,HR,POS-213,S036,Payroll Administration,Functional,Core,Current,4,Advanced,86.4,3.6,14,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-03,LOC-HQ,2026-08-01
EMP214,Talha Ejaz,HR,POS-213,S049,Data Analysis,Digital,Common,Current,3,Proficient,69.7,3.9,18,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-03,LOC-HQ,2026-08-01
EMP215,Mehwish Baig,HR,POS-214,S046,Leadership,Leadership,Leadership,Developing,2,Developing,71.1,2.8,15,Not Required,Yes,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP215,Mehwish Baig,HR,POS-214,S049,Data Analysis,Digital,Common,Developing,2,Developing,70.1,2.3,15,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP215,Mehwish Baig,HR,POS-214,S034,Employee Relations,Behavioral,Core,Current,3,Proficient,80.7,2.7,0,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP215,Mehwish Baig,HR,POS-214,S036,Payroll Administration,Functional,Core,Current,4,Advanced,88.0,3.8,14,Planned,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP215,Mehwish Baig,HR,POS-214,S045,Stakeholder Management,Behavioral,Leadership,Developing,2,Developing,62.2,4.9,13,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP216,Sana Mahmood,HR,POS-215,S031,Recruitment & Selection,Functional,Core,Developing,2,Developing,61.6,3.2,16,Not Required,Yes,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP216,Sana Mahmood,HR,POS-215,S033,Performance Management,Functional,Core,Developing,2,Developing,70.1,3.0,17,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP216,Sana Mahmood,HR,POS-215,S035,Learning & Development,Functional,Core,Developing,2,Developing,57.6,2.3,14,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP216,Sana Mahmood,HR,POS-215,S046,Leadership,Leadership,Leadership,Current,4,Advanced,85.1,4.1,8,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP216,Sana Mahmood,HR,POS-215,S034,Employee Relations,Behavioral,Core,Current,3,Proficient,74.8,3.2,6,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP217,Laiba Qureshi,HR,POS-216,S034,Employee Relations,Behavioral,Core,Developing,2,Developing,66.1,4.6,16,Planned,Yes,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP217,Laiba Qureshi,HR,POS-216,S032,HRIS & Employee Data,Digital,Core,Current,4,Advanced,82.7,2.7,8,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP217,Laiba Qureshi,HR,POS-216,S046,Leadership,Leadership,Leadership,Current,3,Proficient,64.5,4.2,8,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP217,Laiba Qureshi,HR,POS-216,S045,Stakeholder Management,Behavioral,Leadership,Developing,2,Developing,62.3,2.7,15,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP217,Laiba Qureshi,HR,POS-216,S036,Payroll Administration,Functional,Core,Current,3,Proficient,67.4,4.0,8,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP218,Laiba Zafar,HR,POS-217,S032,HRIS & Employee Data,Digital,Core,Developing,2,Developing,64.6,3.6,8,Certified,Yes,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP218,Laiba Zafar,HR,POS-217,S045,Stakeholder Management,Behavioral,Leadership,Developing,2,Developing,76.3,4.1,16,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP218,Laiba Zafar,HR,POS-217,S035,Learning & Development,Functional,Core,Current,4,Advanced,83.8,3.1,12,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP218,Laiba Zafar,HR,POS-217,S031,Recruitment & Selection,Functional,Core,Current,4,Advanced,72.6,2.6,15,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP218,Laiba Zafar,HR,POS-217,S034,Employee Relations,Behavioral,Core,Developing,2,Developing,67.6,3.8,5,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP219,Komal Yousaf,HR,POS-218,S031,Recruitment & Selection,Functional,Core,Developing,2,Developing,64.5,3.8,17,Not Required,Yes,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-03,LOC-HQ,2026-08-01
EMP219,Komal Yousaf,HR,POS-218,S035,Learning & Development,Functional,Core,Current,4,Advanced,78.7,2.1,8,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-03,LOC-HQ,2026-08-01
EMP219,Komal Yousaf,HR,POS-218,S042,Communication,Behavioral,Common,Developing,2,Developing,63.5,3.0,3,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-03,LOC-HQ,2026-08-01
EMP219,Komal Yousaf,HR,POS-218,S046,Leadership,Leadership,Leadership,Current,3,Proficient,74.0,2.9,3,Planned,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-03,LOC-HQ,2026-08-01
EMP219,Komal Yousaf,HR,POS-218,S045,Stakeholder Management,Behavioral,Leadership,Developing,2,Developing,72.0,4.7,3,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-03,LOC-HQ,2026-08-01
EMP220,Taha Saleem,HR,POS-219,S034,Employee Relations,Behavioral,Core,Current,3,Proficient,73.0,3.0,17,Not Required,Yes,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP220,Taha Saleem,HR,POS-219,S035,Learning & Development,Functional,Core,Developing,2,Developing,63.8,2.3,14,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP220,Taha Saleem,HR,POS-219,S042,Communication,Behavioral,Common,Current,4,Advanced,89.6,3.2,6,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP220,Taha Saleem,HR,POS-219,S032,HRIS & Employee Data,Digital,Core,Current,3,Proficient,58.8,3.5,16,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP220,Taha Saleem,HR,POS-219,S031,Recruitment & Selection,Functional,Core,Current,3,Proficient,75.6,4.9,10,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP221,Anam Akhtar,HR,POS-220,S046,Leadership,Leadership,Leadership,Current,4,Advanced,85.0,5.2,6,Not Required,Yes,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP221,Anam Akhtar,HR,POS-220,S042,Communication,Behavioral,Common,Current,3,Proficient,79.5,5.6,7,Planned,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP221,Anam Akhtar,HR,POS-220,S035,Learning & Development,Functional,Core,Current,3,Proficient,77.9,4.9,17,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP221,Anam Akhtar,HR,POS-220,S049,Data Analysis,Digital,Common,Current,4,Advanced,87.5,4.4,5,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP221,Anam Akhtar,HR,POS-220,S034,Employee Relations,Behavioral,Core,Current,4,Advanced,86.2,4.8,9,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP222,Farhan Khan,HR,POS-221,S045,Stakeholder Management,Behavioral,Leadership,Developing,2,Developing,66.8,2.6,14,Planned,Yes,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP222,Farhan Khan,HR,POS-221,S042,Communication,Behavioral,Common,Current,4,Advanced,87.8,0.5,2,Planned,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP222,Farhan Khan,HR,POS-221,S035,Learning & Development,Functional,Core,Current,3,Proficient,80.2,3.3,13,Planned,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP222,Farhan Khan,HR,POS-221,S036,Payroll Administration,Functional,Core,Current,3,Proficient,75.5,0.5,5,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP222,Farhan Khan,HR,POS-221,S031,Recruitment & Selection,Functional,Core,Current,4,Advanced,88.6,1.0,0,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP223,Talha Mahmood,HR,POS-222,S031,Recruitment & Selection,Functional,Core,Current,3,Proficient,71.2,4.9,9,Planned,Yes,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP223,Talha Mahmood,HR,POS-222,S042,Communication,Behavioral,Common,Current,4,Advanced,82.1,3.7,7,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP223,Talha Mahmood,HR,POS-222,S032,HRIS & Employee Data,Digital,Core,Current,4,Advanced,72.7,4.5,8,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP223,Talha Mahmood,HR,POS-222,S046,Leadership,Leadership,Leadership,Current,3,Proficient,79.8,4.8,0,Planned,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP223,Talha Mahmood,HR,POS-222,S034,Employee Relations,Behavioral,Core,Current,3,Proficient,66.2,3.3,7,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP224,Laiba Ali,HR,POS-223,S045,Stakeholder Management,Behavioral,Leadership,Current,3,Proficient,79.5,3.7,9,Not Required,Yes,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-02,LOC-HQ,2026-08-01
EMP224,Laiba Ali,HR,POS-223,S036,Payroll Administration,Functional,Core,Developing,2,Developing,62.2,3.4,15,Planned,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-02,LOC-HQ,2026-08-01
EMP224,Laiba Ali,HR,POS-223,S046,Leadership,Leadership,Leadership,Developing,2,Developing,71.9,1.5,3,Planned,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-02,LOC-HQ,2026-08-01
EMP224,Laiba Ali,HR,POS-223,S035,Learning & Development,Functional,Core,Current,3,Proficient,74.9,3.0,0,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-02,LOC-HQ,2026-08-01
EMP224,Laiba Ali,HR,POS-223,S032,HRIS & Employee Data,Digital,Core,Developing,2,Developing,69.1,2.5,2,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-02,LOC-HQ,2026-08-01
EMP225,Noor Rauf,HR,POS-224,S034,Employee Relations,Behavioral,Core,Current,3,Proficient,65.3,1.3,18,Certified,Yes,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-02,LOC-HQ,2026-08-01
EMP225,Noor Rauf,HR,POS-224,S046,Leadership,Leadership,Leadership,Current,3,Proficient,74.5,2.5,1,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-02,LOC-HQ,2026-08-01
EMP225,Noor Rauf,HR,POS-224,S033,Performance Management,Functional,Core,Developing,1,Beginner,46.2,3.8,14,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-02,LOC-HQ,2026-08-01
EMP225,Noor Rauf,HR,POS-224,S035,Learning & Development,Functional,Core,Developing,2,Developing,72.6,2.1,4,Planned,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-02,LOC-HQ,2026-08-01
EMP225,Noor Rauf,HR,POS-224,S032,HRIS & Employee Data,Digital,Core,Current,3,Proficient,77.4,1.0,9,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-02,LOC-HQ,2026-08-01
EMP226,Taha Raza,HR,POS-225,S031,Recruitment & Selection,Functional,Core,Developing,2,Developing,68.7,3.4,6,Certified,Yes,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP226,Taha Raza,HR,POS-225,S034,Employee Relations,Behavioral,Core,Developing,2,Developing,54.3,2.6,14,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP226,Taha Raza,HR,POS-225,S032,HRIS & Employee Data,Digital,Core,Developing,2,Developing,66.5,2.6,17,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP226,Taha Raza,HR,POS-225,S033,Performance Management,Functional,Core,Developing,1,Beginner,42.4,2.4,14,Not Required,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP226,Taha Raza,HR,POS-225,S042,Communication,Behavioral,Common,Developing,1,Beginner,57.7,1.4,5,Certified,No,DEPARTMENT-001,Corporate Services,ORGANIZATIONAL-UNIT-HR-TEAM-01,LOC-HQ,2026-08-01
EMP227,Fahad Sheikh,Finance,EXEC-FIN-HEAD,S028,Regulatory Reporting,Compliance,Core,Current,5,Expert,93.2,15.0,11,Certified,Yes,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP227,Fahad Sheikh,Finance,EXEC-FIN-HEAD,S025,Financial Analysis,Functional,Core,Current,4,Advanced,82.8,13.1,14,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP227,Fahad Sheikh,Finance,EXEC-FIN-HEAD,S049,Data Analysis,Digital,Common,Current,4,Advanced,89.7,11.5,12,Certified,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP227,Fahad Sheikh,Finance,EXEC-FIN-HEAD,S045,Stakeholder Management,Behavioral,Leadership,Current,5,Expert,88.5,14.4,4,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP227,Fahad Sheikh,Finance,EXEC-FIN-HEAD,S026,Accounting & Reconciliation,Functional,Core,Current,5,Expert,94.2,15.4,11,Certified,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP228,Ahmed Farooq,Finance,POS-226,S026,Accounting & Reconciliation,Functional,Core,Current,3,Proficient,76.1,7.6,15,Planned,Yes,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP228,Ahmed Farooq,Finance,POS-226,S046,Leadership,Leadership,Leadership,Current,3,Proficient,69.1,6.0,5,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP228,Ahmed Farooq,Finance,POS-226,S027,Budgeting & Forecasting,Functional,Core,Current,5,Expert,87.7,5.7,14,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP228,Ahmed Farooq,Finance,POS-226,S025,Financial Analysis,Functional,Core,Current,5,Expert,92.6,8.6,6,Planned,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP228,Ahmed Farooq,Finance,POS-226,S028,Regulatory Reporting,Compliance,Core,Current,4,Advanced,80.3,7.1,2,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP229,Danish Sultan,Finance,POS-227,S030,Risk Analysis,Functional,Core,Current,5,Expert,81.8,8.0,2,Not Required,Yes,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP229,Danish Sultan,Finance,POS-227,S049,Data Analysis,Digital,Common,Current,5,Expert,100,9.0,7,Certified,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP229,Danish Sultan,Finance,POS-227,S045,Stakeholder Management,Behavioral,Leadership,Current,4,Advanced,87.8,6.1,3,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP229,Danish Sultan,Finance,POS-227,S025,Financial Analysis,Functional,Core,Current,3,Proficient,80.5,8.4,15,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP229,Danish Sultan,Finance,POS-227,S053,Documentation,Behavioral,Common,Current,4,Advanced,88.0,8.7,1,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP230,Saba Nadeem,Finance,POS-228,S026,Accounting & Reconciliation,Functional,Core,Current,5,Expert,99.1,15.0,4,Not Required,Yes,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP230,Saba Nadeem,Finance,POS-228,S027,Budgeting & Forecasting,Functional,Core,Current,5,Expert,100,15.8,13,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP230,Saba Nadeem,Finance,POS-228,S049,Data Analysis,Digital,Common,Current,4,Advanced,91.6,11.4,3,Planned,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP230,Saba Nadeem,Finance,POS-228,S028,Regulatory Reporting,Compliance,Core,Current,5,Expert,97.4,14.7,18,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP230,Saba Nadeem,Finance,POS-228,S053,Documentation,Behavioral,Common,Current,5,Expert,96.4,15.1,8,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP231,Ayesha Aziz,Finance,POS-229,S028,Regulatory Reporting,Compliance,Core,Current,4,Advanced,84.1,10.5,4,Not Required,Yes,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP231,Ayesha Aziz,Finance,POS-229,S027,Budgeting & Forecasting,Functional,Core,Current,3,Proficient,74.1,9.0,8,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP231,Ayesha Aziz,Finance,POS-229,S053,Documentation,Behavioral,Common,Current,5,Expert,94.8,10.4,14,Certified,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP231,Ayesha Aziz,Finance,POS-229,S049,Data Analysis,Digital,Common,Current,4,Advanced,88.3,9.5,1,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP231,Ayesha Aziz,Finance,POS-229,S046,Leadership,Leadership,Leadership,Current,3,Proficient,67.7,9.1,8,Certified,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP232,Raza Iqbal,Finance,POS-230,S046,Leadership,Leadership,Leadership,Current,4,Advanced,83.2,12.2,6,Certified,Yes,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP232,Raza Iqbal,Finance,POS-230,S026,Accounting & Reconciliation,Functional,Core,Current,3,Proficient,78.3,8.7,10,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP232,Raza Iqbal,Finance,POS-230,S025,Financial Analysis,Functional,Core,Current,5,Expert,100,12.3,15,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP232,Raza Iqbal,Finance,POS-230,S030,Risk Analysis,Functional,Core,Current,5,Expert,90.2,11.1,14,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP232,Raza Iqbal,Finance,POS-230,S049,Data Analysis,Digital,Common,Current,4,Advanced,81.7,12.0,6,Planned,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN,LOC-HQ,2026-08-01
EMP233,Eman Akhtar,Finance,POS-231,S045,Stakeholder Management,Behavioral,Leadership,Current,5,Expert,83.8,5.6,5,Not Required,Yes,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,2026-08-01
EMP233,Eman Akhtar,Finance,POS-231,S026,Accounting & Reconciliation,Functional,Core,Current,5,Expert,96.7,4.2,1,Certified,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,2026-08-01
EMP233,Eman Akhtar,Finance,POS-231,S030,Risk Analysis,Functional,Core,Current,4,Advanced,80.5,5.4,3,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,2026-08-01
EMP233,Eman Akhtar,Finance,POS-231,S046,Leadership,Leadership,Leadership,Current,4,Advanced,84.7,4.4,7,Not Required,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,2026-08-01
EMP233,Eman Akhtar,Finance,POS-231,S029,Advanced Excel,Digital,Core,Current,3,Proficient,61.3,3.9,6,Certified,No,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-03,LOC-HQ,2026-08-01
EMP234,Hira Qureshi,Finance,POS-232,S028,Regulatory Reporting,Compliance,Core,Current,5,Expert,86.7,5.3,12,Not Required,Yes,DEPARTMENT-002,Corporate Services,ORGANIZATIONAL-UNIT-FIN-TEAM-01,LOC-HQ,2026-08-01
