Employee_ID,Employee_Name,Performance_Cycle_ID,Performance_Month,Department_ID,Department,Business_Unit,Position_ID,Position_Title,Job_Level,Role_Band,KPI_Count,Total_KPI_Weight_pct,Calculated_Score_Before_Rules,Critical_KPI_Breach_Flag,Final_Performance_Score,Performance_Band,Average_Evidence_Quality,Calculation_Status,Calculation_Version,Data_As_Of_Date
EMP086,Hina Tariq,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-086,Operations Officer,Junior,Junior/Assistant,7,100.0,85.35,No,85.35,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP086,Hina Tariq,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-086,Operations Officer,Junior,Junior/Assistant,7,100.0,85.6,No,85.6,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP086,Hina Tariq,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-086,Operations Officer,Junior,Junior/Assistant,7,100.0,86.02,No,86.02,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP086,Hina Tariq,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-086,Operations Officer,Junior,Junior/Assistant,7,100.0,86.17,No,86.17,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP086,Hina Tariq,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-086,Operations Officer,Junior,Junior/Assistant,7,100.0,86.12,No,86.12,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP087,Kashif Hameed,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-001,HR,Corporate Services,POS-087,HR Manager,Lead/Manager,Manager/Head,8,100.0,83.15,No,83.15,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP087,Kashif Hameed,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-001,HR,Corporate Services,POS-087,HR Manager,Lead/Manager,Manager/Head,8,100.0,82.93,No,82.93,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP087,Kashif Hameed,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-001,HR,Corporate Services,POS-087,HR Manager,Lead/Manager,Manager/Head,8,100.0,81.67,No,81.67,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP087,Kashif Hameed,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-001,HR,Corporate Services,POS-087,HR Manager,Lead/Manager,Manager/Head,8,100.0,82.44,No,82.44,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP087,Kashif Hameed,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-001,HR,Corporate Services,POS-087,HR Manager,Lead/Manager,Manager/Head,8,100.0,83.2,No,83.2,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP087,Kashif Hameed,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-001,HR,Corporate Services,POS-087,HR Manager,Lead/Manager,Manager/Head,8,100.0,83.43,No,83.43,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP087,Kashif Hameed,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-001,HR,Corporate Services,POS-087,HR Manager,Lead/Manager,Manager/Head,8,100.0,82.73,No,82.73,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP087,Kashif Hameed,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-001,HR,Corporate Services,POS-087,HR Manager,Lead/Manager,Manager/Head,8,100.0,83.69,No,83.69,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP087,Kashif Hameed,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-001,HR,Corporate Services,POS-087,HR Manager,Lead/Manager,Manager/Head,8,100.0,83.39,No,83.39,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP087,Kashif Hameed,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-001,HR,Corporate Services,POS-087,HR Manager,Lead/Manager,Manager/Head,8,100.0,83.3,No,83.3,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP087,Kashif Hameed,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-001,HR,Corporate Services,POS-087,HR Manager,Lead/Manager,Manager/Head,8,100.0,82.22,No,82.22,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP087,Kashif Hameed,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-001,HR,Corporate Services,POS-087,HR Manager,Lead/Manager,Manager/Head,8,100.0,82.96,No,82.96,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP088,Sana Mughal,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-088,Operations Analyst,Mid,Professional/Mid-level,7,100.0,91.08,No,91.08,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP088,Sana Mughal,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-088,Operations Analyst,Mid,Professional/Mid-level,7,100.0,90.82,No,90.82,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP088,Sana Mughal,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-088,Operations Analyst,Mid,Professional/Mid-level,7,100.0,90.88,No,90.88,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP088,Sana Mughal,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-088,Operations Analyst,Mid,Professional/Mid-level,7,100.0,90.86,No,90.86,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP088,Sana Mughal,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-088,Operations Analyst,Mid,Professional/Mid-level,7,100.0,91.49,No,91.49,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP088,Sana Mughal,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-088,Operations Analyst,Mid,Professional/Mid-level,7,100.0,91.94,No,91.94,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP088,Sana Mughal,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-088,Operations Analyst,Mid,Professional/Mid-level,7,100.0,91.55,No,91.55,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP088,Sana Mughal,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-088,Operations Analyst,Mid,Professional/Mid-level,7,100.0,90.76,No,90.76,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP088,Sana Mughal,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-088,Operations Analyst,Mid,Professional/Mid-level,7,100.0,90.7,No,90.7,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP088,Sana Mughal,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-088,Operations Analyst,Mid,Professional/Mid-level,7,100.0,91.21,No,91.21,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP088,Sana Mughal,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-088,Operations Analyst,Mid,Professional/Mid-level,7,100.0,91.15,No,91.15,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP088,Sana Mughal,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-006,Operations,Enterprise Operations,POS-088,Operations Analyst,Mid,Professional/Mid-level,7,100.0,91.02,No,91.02,Exceptional,0.91,Completed,PERF-V1.0,2026-08-01
EMP089,Muneeb Haider,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-001,HR,Corporate Services,POS-089,HR Officer,Junior,Junior/Assistant,7,100.0,88.53,No,88.53,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP089,Muneeb Haider,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-001,HR,Corporate Services,POS-089,HR Officer,Junior,Junior/Assistant,7,100.0,88.19,No,88.19,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP089,Muneeb Haider,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-001,HR,Corporate Services,POS-089,HR Officer,Junior,Junior/Assistant,7,100.0,87.47,No,87.47,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP089,Muneeb Haider,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-001,HR,Corporate Services,POS-089,HR Officer,Junior,Junior/Assistant,7,100.0,87.58,No,87.58,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP089,Muneeb Haider,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-001,HR,Corporate Services,POS-089,HR Officer,Junior,Junior/Assistant,7,100.0,87.43,No,87.43,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP089,Muneeb Haider,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-001,HR,Corporate Services,POS-089,HR Officer,Junior,Junior/Assistant,7,100.0,87.61,No,87.61,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP089,Muneeb Haider,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-001,HR,Corporate Services,POS-089,HR Officer,Junior,Junior/Assistant,7,100.0,87.57,No,87.57,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP089,Muneeb Haider,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-001,HR,Corporate Services,POS-089,HR Officer,Junior,Junior/Assistant,7,100.0,87.73,No,87.73,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP089,Muneeb Haider,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-001,HR,Corporate Services,POS-089,HR Officer,Junior,Junior/Assistant,7,100.0,87.8,No,87.8,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP089,Muneeb Haider,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-001,HR,Corporate Services,POS-089,HR Officer,Junior,Junior/Assistant,7,100.0,87.11,No,87.11,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP089,Muneeb Haider,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-001,HR,Corporate Services,POS-089,HR Officer,Junior,Junior/Assistant,7,100.0,87.21,No,87.21,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP089,Muneeb Haider,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-001,HR,Corporate Services,POS-089,HR Officer,Junior,Junior/Assistant,7,100.0,87.64,No,87.64,Strong,0.89,Completed,PERF-V1.0,2026-08-01
EMP090,Noman Ahmad,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-002,Finance,Corporate Services,POS-090,Financial Analyst,Mid,Professional/Mid-level,7,100.0,84.04,No,84.04,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP090,Noman Ahmad,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-002,Finance,Corporate Services,POS-090,Financial Analyst,Mid,Professional/Mid-level,7,100.0,84.24,No,84.24,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP090,Noman Ahmad,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-002,Finance,Corporate Services,POS-090,Financial Analyst,Mid,Professional/Mid-level,7,100.0,83.61,No,83.61,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP090,Noman Ahmad,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-002,Finance,Corporate Services,POS-090,Financial Analyst,Mid,Professional/Mid-level,7,100.0,84.09,No,84.09,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP090,Noman Ahmad,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-002,Finance,Corporate Services,POS-090,Financial Analyst,Mid,Professional/Mid-level,7,100.0,84.96,No,84.96,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP090,Noman Ahmad,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-002,Finance,Corporate Services,POS-090,Financial Analyst,Mid,Professional/Mid-level,7,100.0,84.4,No,84.4,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP090,Noman Ahmad,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-002,Finance,Corporate Services,POS-090,Financial Analyst,Mid,Professional/Mid-level,7,100.0,83.76,No,83.76,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP090,Noman Ahmad,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-002,Finance,Corporate Services,POS-090,Financial Analyst,Mid,Professional/Mid-level,7,100.0,83.27,No,83.27,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP090,Noman Ahmad,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-002,Finance,Corporate Services,POS-090,Financial Analyst,Mid,Professional/Mid-level,7,100.0,82.36,No,82.36,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP090,Noman Ahmad,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-002,Finance,Corporate Services,POS-090,Financial Analyst,Mid,Professional/Mid-level,7,100.0,83.62,No,83.62,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP090,Noman Ahmad,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-002,Finance,Corporate Services,POS-090,Financial Analyst,Mid,Professional/Mid-level,7,100.0,86.2,No,86.2,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP090,Noman Ahmad,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-002,Finance,Corporate Services,POS-090,Financial Analyst,Mid,Professional/Mid-level,7,100.0,82.57,No,82.57,Strong,0.9,Completed,PERF-V1.0,2026-08-01
EMP091,Nida Mughal,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-002,Finance,Corporate Services,POS-091,Senior Financial Analyst,Senior,Senior/Lead,8,100.0,85.34,No,85.34,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP091,Nida Mughal,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-002,Finance,Corporate Services,POS-091,Senior Financial Analyst,Senior,Senior/Lead,8,100.0,85.62,No,85.62,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP091,Nida Mughal,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-002,Finance,Corporate Services,POS-091,Senior Financial Analyst,Senior,Senior/Lead,8,100.0,86.58,No,86.58,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP091,Nida Mughal,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-002,Finance,Corporate Services,POS-091,Senior Financial Analyst,Senior,Senior/Lead,8,100.0,86.39,No,86.39,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP091,Nida Mughal,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-002,Finance,Corporate Services,POS-091,Senior Financial Analyst,Senior,Senior/Lead,8,100.0,86.12,No,86.12,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP091,Nida Mughal,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-002,Finance,Corporate Services,POS-091,Senior Financial Analyst,Senior,Senior/Lead,8,100.0,86.36,No,86.36,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP091,Nida Mughal,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-002,Finance,Corporate Services,POS-091,Senior Financial Analyst,Senior,Senior/Lead,8,100.0,85.17,No,85.17,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP091,Nida Mughal,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-002,Finance,Corporate Services,POS-091,Senior Financial Analyst,Senior,Senior/Lead,8,100.0,85.77,No,85.77,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP091,Nida Mughal,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-002,Finance,Corporate Services,POS-091,Senior Financial Analyst,Senior,Senior/Lead,8,100.0,86.05,No,86.05,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP091,Nida Mughal,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-002,Finance,Corporate Services,POS-091,Senior Financial Analyst,Senior,Senior/Lead,8,100.0,86.01,No,86.01,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP091,Nida Mughal,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-002,Finance,Corporate Services,POS-091,Senior Financial Analyst,Senior,Senior/Lead,8,100.0,86.34,No,86.34,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP091,Nida Mughal,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-002,Finance,Corporate Services,POS-091,Senior Financial Analyst,Senior,Senior/Lead,8,100.0,85.82,No,85.82,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP092,Mahnoor Ali,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-092,Senior Software Engineer,Senior,Senior/Lead,8,100.0,84.67,No,84.67,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP092,Mahnoor Ali,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-092,Senior Software Engineer,Senior,Senior/Lead,8,100.0,82.95,No,82.95,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP092,Mahnoor Ali,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-092,Senior Software Engineer,Senior,Senior/Lead,8,100.0,83.25,No,83.25,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP092,Mahnoor Ali,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-092,Senior Software Engineer,Senior,Senior/Lead,8,100.0,82.42,No,82.42,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP092,Mahnoor Ali,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-092,Senior Software Engineer,Senior,Senior/Lead,8,100.0,82.8,No,82.8,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP092,Mahnoor Ali,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-092,Senior Software Engineer,Senior,Senior/Lead,8,100.0,83.87,No,83.87,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP092,Mahnoor Ali,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-092,Senior Software Engineer,Senior,Senior/Lead,8,100.0,84.22,No,84.22,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP092,Mahnoor Ali,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-092,Senior Software Engineer,Senior,Senior/Lead,8,100.0,83.97,No,83.97,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP092,Mahnoor Ali,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-092,Senior Software Engineer,Senior,Senior/Lead,8,100.0,83.62,No,83.62,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP092,Mahnoor Ali,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-092,Senior Software Engineer,Senior,Senior/Lead,8,100.0,83.55,No,83.55,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP092,Mahnoor Ali,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-092,Senior Software Engineer,Senior,Senior/Lead,8,100.0,84.12,No,84.12,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP092,Mahnoor Ali,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-005,Engineering,Technology and Innovation,POS-092,Senior Software Engineer,Senior,Senior/Lead,8,100.0,84.72,No,84.72,Strong,0.91,Completed,PERF-V1.0,2026-08-01
EMP093,Danish Siddiqui,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-003,Sales,Commercial Services,POS-093,Senior Account Manager,Senior,Senior/Lead,8,100.0,74.75,No,74.75,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP093,Danish Siddiqui,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-003,Sales,Commercial Services,POS-093,Senior Account Manager,Senior,Senior/Lead,8,100.0,74.92,No,74.92,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP093,Danish Siddiqui,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-003,Sales,Commercial Services,POS-093,Senior Account Manager,Senior,Senior/Lead,8,100.0,75.03,No,75.03,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP093,Danish Siddiqui,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-003,Sales,Commercial Services,POS-093,Senior Account Manager,Senior,Senior/Lead,8,100.0,75.06,No,75.06,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP093,Danish Siddiqui,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-003,Sales,Commercial Services,POS-093,Senior Account Manager,Senior,Senior/Lead,8,100.0,75.39,No,75.39,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP093,Danish Siddiqui,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-003,Sales,Commercial Services,POS-093,Senior Account Manager,Senior,Senior/Lead,8,100.0,74.57,No,74.57,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP093,Danish Siddiqui,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-003,Sales,Commercial Services,POS-093,Senior Account Manager,Senior,Senior/Lead,8,100.0,74.27,No,74.27,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP093,Danish Siddiqui,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-003,Sales,Commercial Services,POS-093,Senior Account Manager,Senior,Senior/Lead,8,100.0,74.74,No,74.74,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP093,Danish Siddiqui,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-003,Sales,Commercial Services,POS-093,Senior Account Manager,Senior,Senior/Lead,8,100.0,75.93,No,75.93,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP093,Danish Siddiqui,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-003,Sales,Commercial Services,POS-093,Senior Account Manager,Senior,Senior/Lead,8,100.0,75.04,No,75.04,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP093,Danish Siddiqui,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-003,Sales,Commercial Services,POS-093,Senior Account Manager,Senior,Senior/Lead,8,100.0,76.02,No,76.02,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP093,Danish Siddiqui,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-003,Sales,Commercial Services,POS-093,Senior Account Manager,Senior,Senior/Lead,8,100.0,75.26,No,75.26,Meets Expectations,0.91,Completed,PERF-V1.0,2026-08-01
EMP094,Akbar Abbasi,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-007,IT,Technology and Innovation,POS-094,Senior Systems Engineer,Senior,Senior/Lead,8,100.0,71.16,No,71.16,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP094,Akbar Abbasi,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-007,IT,Technology and Innovation,POS-094,Senior Systems Engineer,Senior,Senior/Lead,8,100.0,71.7,No,71.7,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP094,Akbar Abbasi,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-007,IT,Technology and Innovation,POS-094,Senior Systems Engineer,Senior,Senior/Lead,8,100.0,71.89,No,71.89,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP094,Akbar Abbasi,PC-2025-2026-ANNUAL,2025-12-01,DEPARTMENT-007,IT,Technology and Innovation,POS-094,Senior Systems Engineer,Senior,Senior/Lead,8,100.0,70.61,No,70.61,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP094,Akbar Abbasi,PC-2025-2026-ANNUAL,2026-01-01,DEPARTMENT-007,IT,Technology and Innovation,POS-094,Senior Systems Engineer,Senior,Senior/Lead,8,100.0,70.66,No,70.66,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP094,Akbar Abbasi,PC-2025-2026-ANNUAL,2026-02-01,DEPARTMENT-007,IT,Technology and Innovation,POS-094,Senior Systems Engineer,Senior,Senior/Lead,8,100.0,70.82,No,70.82,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP094,Akbar Abbasi,PC-2025-2026-ANNUAL,2026-03-01,DEPARTMENT-007,IT,Technology and Innovation,POS-094,Senior Systems Engineer,Senior,Senior/Lead,8,100.0,71.07,No,71.07,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP094,Akbar Abbasi,PC-2025-2026-ANNUAL,2026-04-01,DEPARTMENT-007,IT,Technology and Innovation,POS-094,Senior Systems Engineer,Senior,Senior/Lead,8,100.0,71.69,No,71.69,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP094,Akbar Abbasi,PC-2025-2026-ANNUAL,2026-05-01,DEPARTMENT-007,IT,Technology and Innovation,POS-094,Senior Systems Engineer,Senior,Senior/Lead,8,100.0,71.1,No,71.1,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP094,Akbar Abbasi,PC-2025-2026-ANNUAL,2026-06-01,DEPARTMENT-007,IT,Technology and Innovation,POS-094,Senior Systems Engineer,Senior,Senior/Lead,8,100.0,70.8,No,70.8,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP094,Akbar Abbasi,PC-2025-2026-ANNUAL,2026-07-01,DEPARTMENT-007,IT,Technology and Innovation,POS-094,Senior Systems Engineer,Senior,Senior/Lead,8,100.0,71.96,No,71.96,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP094,Akbar Abbasi,PC-2025-2026-ANNUAL,2026-08-01,DEPARTMENT-007,IT,Technology and Innovation,POS-094,Senior Systems Engineer,Senior,Senior/Lead,8,100.0,70.87,No,70.87,Meets Expectations,0.89,Completed,PERF-V1.0,2026-08-01
EMP095,Haris Mahmood,PC-2025-2026-ANNUAL,2025-09-01,DEPARTMENT-007,IT,Technology and Innovation,POS-095,IT Operations Manager,Lead/Manager,Manager/Head,8,100.0,84.61,No,84.61,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP095,Haris Mahmood,PC-2025-2026-ANNUAL,2025-10-01,DEPARTMENT-007,IT,Technology and Innovation,POS-095,IT Operations Manager,Lead/Manager,Manager/Head,8,100.0,83.87,No,83.87,Strong,0.92,Completed,PERF-V1.0,2026-08-01
EMP095,Haris Mahmood,PC-2025-2026-ANNUAL,2025-11-01,DEPARTMENT-007,IT,Technology and Innovation,POS-095,IT Operations Manager,Lead/Manager,Manager/Head,8,100.0,83.97,No,83.97,Strong,0.92,Completed,PERF-V1.0,2026-08-01
